公開發行,000109,台工銀證,2004,4.31,1.23,0,0,0,0.88,0,0.88,0.88,,,0.12,2.8,0.06,0
公開發行,000116,日盛證券,2004,5.15,0.43,0.24,0,0.24,0,0,0,0.24,,,0.09,1.75,0.09,0
公開發行,000518,太證,2004,-7.32,-1.76,0,0,0,0,0,0,0,,,0.0,0,0.0,
公開發行,000616,中信銀證,2004,0.23,0.05,0.05,0,0.05,0,0,0,0.05,,,0.0,0,0.0,0
公開發行,000646,大昌證券,2004,0.61,1.1,0.41,0,0.41,0,0,0,0.41,,,0.01,2.09,0.01,0
公開發行,000648,福邦證券,2004,-0.5,-0.36,0,0,0,0,0,0,0,,,0.0,0,0.0,0
上市,0050,元大台灣50,2004,,,1.85,0,1.85,0,0,0,1.85,,,,,,
上市,1101,台泥,2004,44.22,1.59,0.7,0,0.7,0.5,0,0.5,1.2,,,1.09,2.48,2.92,
上市,1102,亞泥,2004,64.38,2.97,1.2,0,1.2,0.8,0,0.8,2,,,1.4,2.18,1.87,
上市,1103,嘉泥,2004,4.01,0.76,0,0,0,0,0,0,0,,,0.11,2.7,0.07,
上市,1104,環泥,2004,5.5,1.32,0,0,0,1.1,0,1.1,1.1,,,0.15,2.65,0.15,
公開發行,1107,建台,2004,-26.28,-8.37,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1108,幸福,2004,1.77,0.44,0.3,0,0.3,0,0,0,0.3,,,0.08,4.5,0.05,
上市,1109,信大,2004,2.8,0.65,0.5,0,0.5,0,0,0,0.5,,,0.13,4.5,0.03,
上市,1110,東泥,2004,1.75,0.3,0.25,0,0.25,0,0,0,0.25,,,0.05,2.62,0.02,
上市,1201,味全,2004,-9.64,-1.9,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1203,味王,2004,2.07,1,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1210,大成,2004,1.2,0.34,0.31,0,0.31,0,0,0,0.31,,,0.06,4.99,0.07,
上市,1213,大飲,2004,0.05,0.12,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1215,卜蜂,2004,-0.88,-0.38,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1216,統一,2004,26.12,0.77,0.36,0,0.36,0,0,0,0.36,,,0.25,0.97,1.01,
上市,1217,愛之味,2004,0.53,0.15,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1218,泰山,2004,0.32,0.11,0,0,0,0,0.2,0.2,0.2,,,0.0,0,0.0,
上市,1219,福壽,2004,-0.33,-0.12,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1220,台榮,2004,-0.97,-0.55,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1225,福懋油,2004,-1.43,-0.84,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1227,佳格,2004,4.96,1.56,1.1,0,1.1,0,0,0,1.1,,,0.04,0.9,0.06,
上市,1229,聯華,2004,6.99,1.08,0.6,0,0.6,0,0,0,0.6,,,0.08,1.14,0.03,
上市,1231,聯華食,2004,0.51,0.44,0.5,0,0.5,0,0,0,0.5,,,0.0,0.8,0.0,
上市,1232,大統益,2004,2.24,1.4,1.2,0,1.2,0,0,0,1.2,,,0.04,1.8,0.04,
上市,1233,天仁,2004,1.64,1.93,1.5,0,1.5,0,0,0,1.5,,,0.03,2.12,0.03,
上市,1234,黑松,2004,0.43,0.08,0.2,0,0.2,0,0,0,0.2,,,0.03,7.77,0.01,
上市,1235,興泰,2004,0.61,1.58,0,0,0,1.2,0,1.2,1.2,,,0.02,3.94,0.01,
上市,1236,宏亞,2004,1.25,1.74,1,0,1,0.5,0,0.5,1.5,,,0.06,4.63,0.02,
上市,1301,台塑,2004,363.5,7.13,3.6,0,3.6,0.9,0,0.9,4.5,,,0.36,0.1,1.45,
上市,1303,南亞,2004,434.91,6.23,3.6,0,3.6,0,0.6,0.6,4.2,,,0.35,0.08,1.33,
上市,1304,台聚,2004,10.25,1.33,1,0,1,0,0,0,1,,,0.04,0.43,0.01,
上市,1305,華夏,2004,8.48,2,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1307,三芳,2004,3.3,1.32,0.7,0,0.7,0,0,0,0.7,,,0.06,1.68,0.09,
上市,1308,亞聚,2004,5.11,2.08,0.6,0,0.6,0.6,0,0.6,1.2,,,0.0,0,0.05,
上市,1309,台達化,2004,1.77,0.71,0.2,0,0.2,0.2,0.1,0.3,0.5,,,0.0,0,0.02,
上市,1310,台苯,2004,5.73,1.23,0.4,0,0.4,0.6,0,0.6,1,,,0.0,0,0.02,
上市,1311,福聚,2004,,,2.8,0,2.8,0.5,0,0.5,3.3,,,,,,
上市,1312,國喬,2004,9.96,1.56,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1313,聯成,2004,8.5,1.18,0.4,0,0.4,0.4,0,0.4,0.8,,,0.08,0.94,0.04,
上市,1314,中石化,2004,7.0,0.42,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1315,達新,2004,2.05,0.88,0.8,0,0.8,0,0,0,0.8,,,0.01,0.48,0.01,
上市,1316,上曜,2004,-0.08,-0.05,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1319,東陽,2004,12.4,3.09,1.99,0,1.99,0,0,0,1.99,,,0.26,2.07,0.09,
上市,1321,大洋,2004,3.92,1.94,0.5,0,0.5,0.5,0,0.5,1,,,0.04,0.9,0.04,
上市,1323,永裕,2004,0.69,0.95,0.5,0,0.5,0.2,0,0.2,0.7,,,0.01,1.65,0.05,
上市,1324,地球,2004,0.29,0.4,0.6,0,0.6,0,0,0,0.6,,,0.01,2.7,0.01,
上市,1325,恆大,2004,-0.62,-0.7,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1326,台化,2004,412.59,8.46,4.5,0,4.5,1,0,1,5.5,,,0.37,0.09,2.26,
上櫃,1333,恩得利,2004,2.01,3.73,1.22,0,1.22,1.2,0,1.2,2.42,,,0.07,3.44,0.0,
上市,1402,遠東新,2004,92.48,2.43,1,0,1,0.8,0,0.8,1.8,,,2.21,2.39,2.94,
上市,1409,新纖,2004,5.13,0.4,0,0,0,0,0,0,0,,,0.0,0,0.05,
上市,1410,南染,2004,-0.04,-0.05,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1413,宏洲,2004,-0.47,-0.17,0,0,0,0,0,0,0,,,,,,
上市,1414,東和,2004,-1.14,-0.52,0,0,0,0,0,0,0,,,,,,
上市,1416,廣豐,2004,-0.72,-0.15,0,0,0,0,0,0,0,,,0.0,0,0.0,
上市,1417,嘉裕,2004,-2.93,-0.77,0,0,0,0,0,0,0,,,,,,
