上市,1101,台泥,1991,28.58,3.57,1.5,0,1.5,1.1,0.4,1.5,3,,,0.0,0,0.0,
上市,1102,亞泥,1991,34.0,3.72,2,0,2,1,0,1,3,,,0.0,0,0.0,
上市,1103,嘉泥,1991,9.4,3.01,1,0,1,1,0.5,1.5,2.5,,,0.0,0,0.0,
上市,1104,環泥,1991,6.99,2.94,1.4,0,1.4,1,0,1,2.4,,,0.0,0,0.0,
公開發行,1107,建台,1991,6.79,2.11,0,0,0,1.07,0.93,2,2,,,0.0,0,0.0,
上市,1108,幸福,1991,6.13,2.72,1.2,0,1.2,0.5,0.5,1,2.2,,,0.0,0,0.0,
上市,1109,信大,1991,7.61,3.17,0.5,0,0.5,2.5,0,2.5,3,,,0.0,0,0.0,
上市,1110,東泥,1991,,,0.4,0,0.4,1.8,0.2,2,2.4,,,0.0,,0.0,
上市,1201,味全,1991,1.61,0.58,0,0,0,0.8,0.5,1.3,1.3,,,,,,
上市,1203,味王,1991,1.48,0.88,1.2,0,1.2,0,0,0,1.2,,,0.0,0,0.0,
上市,1206,臺鳳,1991,,,0,0,0,0,2.8,2.8,2.8,,,0.0,,0.0,0
上市,1207,嘉食化,1991,,,0,0,0,0.8,1.1,1.9,1.9,,,0.0,,0.0,0
上市,1209,益華,1991,,,0,0,0,0.5,1,1.5,1.5,,,0.0,,0.0,0
上市,1210,大成,1991,3.18,1.72,0,0,0,1.4,0.6,2,2,,,0.0,0,0.0,
上市,1212,中日,1991,,,0,0,0,0,0.9,0.9,0.9,,,0.0,,0.0,0
上市,1214,尚德,1991,,,0,0,0,0,0,0,0,,,0.0,,0.0,0
上市,1215,卜蜂,1991,0.93,0.97,0,0,0,0,1.1,1.1,1.1,,,0.0,0,0.0,
上市,1216,統一,1991,18.32,2.85,0,0,0,1.9,0.1,2,2,,,0.0,0,0.0,
上市,1217,愛之味,1991,1.34,0.87,1,0,1,0,0.6,0.6,1.6,,,0.0,0,0.0,
上市,1218,泰山,1991,1.77,1.21,0,0,0,1.1,1.1,2.2,2.2,,,0.0,0,0.0,
上市,1219,福壽,1991,0.46,0.28,0,0,0,0.2,0.8,1,1,,,0.0,0,0.0,
上市,1220,台榮,1991,1.61,1.75,0,0,0,1.5,0,1.5,1.5,,,0.0,0,0.0,
上市,1221,久津,1991,,,0,0,0,1.1,0,1.1,1.1,,,0.0,,0.0,0
上市,1224,惠勝,1991,,,0,0,0,1.06,0.14,1.2,1.2,,,0.0,,0.0,0
上市,1225,福懋油,1991,0.27,0.52,0,0,0,0.4,0.6,1,1,,,,,,
上市,1227,佳格,1991,1.77,5.77,0,0,0,4,0,4,4,,,0.0,0,0.0,
上市,1229,聯華,1991,4.05,1.15,0.3,0,0.3,0.5,0.4,0.9,1.2,,,,,,
上市,1234,黑松,1991,,,1.2,0,1.2,1.3,0.51,1.81,3.01,,,,,,
上市,1235,興泰,1991,,,0.3,0,0.3,0,0,0,0.3,,,,,,
