盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,0.35,0,0.35,0,0,0,0.35,13.5,2.6
2016,2017,2017/06/28,2017/08/10,13.65,,,2017/09/15,0.35,0,0.35,0,0,0,0.35,14,2.49
2015,2016,2016/06/15,2016/08/11,12.95,,,2016/09/08,0.35,0,0.35,0,0,0,0.35,13,2.68
2014,2015,2015/06/15,2015/08/13,13.8,,,2015/09/10,0.35,0,0.35,0,0,0,0.35,15.6,2.25
2013,2014,2014/06/12,2014/08/20,18.45,,,2014/09/18,0.3,0,0.3,0,0,0,0.3,19.1,1.57
2012,2013,2013/06/19,2013/08/20,18.65,,,,0.3,0,0.3,0,0,0,0.3,19.6,1.53
2011,2012,2012/06/19,2012/08/23,16.25,,,,0.3,0,0.3,0,0,0,0.3,16.9,1.78
2010,2011,2011/06/15,2011/08/18,19.45,,,,0.7,0,0.7,0,0,0,0.7,21.7,3.23
2009,2010,2010/06/15,2010/08/19,26.3,,,,0.5,0,0.5,0,0,0,0.5,25.7,1.95
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,25.4,0
2007,2008,2008/06/19,2008/08/21,19.75,,,,0.7,0,0.7,0,0,0,0.7,21.7,3.23
2006,2007,2007/06/12,2007/08/07,18.1,,,,0.9,0,0.9,0,0,0,0.9,17.4,5.17
2005,2006,2006/06/12,2006/08/03,16.05,,,,0.9,0,0.9,0,0,0,0.9,15.5,5.81
2004,2005,2005/06/17,2005/08/02,11.4,,,,0.7,0,0.7,0,0,0,0.7,12.9,5.41
2003,2004,2004/06/18,2004/08/05,10.4,,,,0.5,0,0.5,0,0,0,0.5,14.1,3.56
2002,2003,2003/06/20,2003/08/05,10.2,,,,0.4,0,0.4,0,0,0,0.4,11.7,3.43
2001,2002,2002/06/27,2002/08/01,13.3,,,,0.3,0,0.3,0,0,0,0.3,14.3,2.09
2000,2001,2001/05/11,2001/06/28,8.5,,,,0.2,0,0.2,0,0,0,0.2,10.2,1.97
1999,2000,2000/05/17,,,2000/07/15,18.7,,0,0,0,0.5,1,1.5,1.5,20.3,7.4
1998,1999,,,,,,,0,0,0,1,1.5,2.5,2.5,34,7.36
1997,1998,1998/06/15,,,1998/08/06,,,0,0,0,2,0.5,2.5,2.5,48,5.21
1996,1997,1997/07/18,1997/08/09,,,,,1,0,1,0,0,0,1,61.4,1.63
1995,1996,,,,,,,0.5,0,0.5,0,0.5,0.5,1,51.9,1.93
1994,1995,,,,,,,1,0,1,0,0,0,1,43.6,2.3
1993,1994,1994/05/04,1994/06/01,,,,,1,0,1,0,0,0,1,62.7,1.6
1992,1993,1993/04/17,,,1993/10/09,,,0,0,0,2.5,1,3.5,3.5,104.3,3.36
1991,1992,1992/06/01,1992/06/01,,,,,1.5,0,1.5,0,0,0,1.5,116.5,1.29
1990,1991,,,,,,,2.2,0,2.2,0,0,0,2.2,77.6,2.83
1989,1990,,,,,,,0,0,0,2.39,0,2.39,2.39,,
1988,1989,,,,,,,0,0,0,3.01,0,3.01,3.01,,
1987,1988,,,,,,,3.5,0,3.5,0,0,0,3.5,,
