盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/31(即將除息),,,,2018/08/24(即將發放),2,0,2,0,0,0,2,66.8,2.99
2016,2017,2017/06/22,2017/08/21,73.3,2017/08/21,73.3,2017/09/25,1.6,0,1.6,0.4,0,0.4,2,76.5,2.62
2015,2016,2016/06/15,2016/08/18,73.8,2016/08/18,73.8,2016/09/26,1.6,0,1.6,1.1,0,1.1,2.7,78.9,3.42
2014,2015,2015/06/26,2015/08/19,78.4,2015/08/19,78.4,2015/09/15,1.6,0,1.6,1,0,1,2.6,78.2,3.32
2013,2014,2014/06/18,2014/08/05,75.9,2014/08/05,75.9,2014/08/29,1.6,0,1.6,0.9,0,0.9,2.5,79.2,3.16
2012,2013,2013/06/14,2013/07/17,87.8,2013/07/17,87.8,,2,0,2,1.5,0,1.5,3.5,90.5,3.87
2011,2012,2012/06/06,2012/07/17,71.5,2012/07/17,71.5,,2.4,0,2.4,2.4,0,2.4,4.8,87.2,5.5
2010,2011,2011/06/15,2011/08/02,111,2011/08/02,111,,2.5,0,2.5,2.5,0,2.5,5,94.2,5.31
2009,2010,2010/06/17,2010/08/02,79.4,2010/08/02,79.4,,2,0,2,1.5,0,1.5,3.5,69.6,5.03
2008,2009,2009/06/19,2009/08/03,30.35,2009/08/03,30.35,,1.4,0,1.4,0.05,0,0.05,1.45,30,4.83
2007,2008,2008/06/13,2008/07/08,26.9,,,,0.9,0,0.9,0,0,0,0.9,22.2,4.05
2006,2007,2007/06/13,2007/07/19,22.55,,,,1.3,0,1.3,0,0,0,1.3,17.1,7.62
2005,2006,,,,,,,1.1,0,1.1,0,0,0,1.1,14.4,7.64
2004,2005,2005/11/30,2005/12/23,13.8,,,,1.1,0,1.1,0,0,0,1.1,12.5,8.81
2003,2004,2004/11/26,2005/02/17,12.6,,,,0.5,0,0.5,0,0,0,0.5,10.5,4.76
2002,2003,2003/11/27,2004/01/13,8.8,,,,0.6,0,0.6,0,0,0,0.6,8.33,7.2
2001,2002,2002/11/28,2003/01/09,,,,,0.5,0,0.5,0,0,0,0.5,8.61,5.81
2000,2001,2001/12/06,2001/12/28,7.35,,,,0.6,0,0.6,0.6,0,0.6,1.2,9.26,12.96
1999,2000,2000/11/27,,,2001/02/02,12.6,,0,0,0,1.5,0,1.5,1.5,17.8,8.44
1998,1999,,,,,,,0,0,0,2.5,0,2.5,2.5,35.5,7.04
1997,1998,1998/11/07,,,1999/01/20,38.5,,0,0,0,2.5,0,2.5,2.5,61.1,4.09
1996,1997,1997/11/08,,,1998/01/09,52.5,,0,0,0,4,0,4,4,57.3,6.99
1995,1996,1996/11/16,,,1997/01/24,56.5,,0,0,0,4,0,4,4,59.5,6.72
1994,1995,1995/10/28,,,,,,0,0,0,4,0,4,4,70.5,5.68
1993,1994,1994/10/28,,,,,,0,0,0,4,0,4,4,113,3.54
1992,1993,1993/11/02,,,1994/01/26,,,0,0,0,4,0,4,4,,
1991,1992,1992/12/29,,,1993/06/26,,,0,0,0,4,0,4,4,,
1990,1991,1991/11/08,,,1992/02/25,,,0,0,0,3.3,0,3.3,3.3,,
