盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/12,22.65,,,2018/08/10(即將發放),1.65,0,1.65,0,0,0,1.65,23.5,7.03
2016,2017,2017/06/16,2017/07/13,25.55,,,2017/08/10,1.45,0,1.45,0,0,0,1.45,23.4,6.2
2015,2016,2016/06/20,2016/07/14,23.85,,,2016/08/12,1.4,0,1.4,0,0,0,1.4,23,6.09
2014,2015,2015/06/16,2015/07/16,18.75,,,2015/08/13,1.75,0,1.75,0,0,0,1.75,20.1,8.7
2013,2014,2014/06/12,2014/07/16,27.9,,,,1.6,0,1.6,0,0,0,1.6,25.5,6.28
2012,2013,2013/06/13,2013/07/16,18.95,,,,0.8,0,0.8,0,0,0,0.8,18.4,4.35
2011,2012,2012/06/18,2012/07/16,8.93,2012/07/16,8.93,,0.3,0,0.3,0.35,0,0.35,0.65,11,5.91
2010,2011,2011/06/09,2011/07/13,13.85,,,,1,0,1,0,0,0,1,13.5,7.41
2009,2010,2010/06/15,2010/07/15,16.9,2010/07/15,16.9,,1,0,1,0.5,0,0.5,1.5,17.2,8.73
2008,2009,2009/06/16,2009/07/15,18.05,2009/07/15,18.05,,1,0,1,1,0,1,2,16.8,11.94
2007,2008,2008/06/13,2008/07/10,15.15,2008/07/10,15.15,,1.3,0,1.3,0.5,0,0.5,1.8,15.9,11.34
2006,2007,2007/06/13,2007/07/11,24.2,2007/07/11,24.2,,1.5,0,1.5,0.5,0,0.5,2,23,8.7
2005,2006,2006/06/15,2006/07/12,19.4,2006/07/12,19.4,,0.8,0,0.8,0.4,0,0.4,1.2,21.6,5.55
2004,2005,2005/06/14,2005/07/14,13.85,2005/07/14,13.85,,0.7,0,0.7,0.3,0,0.3,1,15.8,6.31
2003,2004,2004/05/27,2004/07/07,18.6,2004/07/07,18.6,,1.2,0,1.2,0.5,0,0.5,1.7,19,8.96
2002,2003,2003/05/30,2003/07/15,21.8,2003/07/15,21.8,,0.5,0,0.5,1,0,1,1.5,21.3,7.04
2001,2002,2002/05/30,,,,,,1,0,1,0.85,0.15,1,2,26.7,7.5
2000,2001,,,,,,,0.5,0,0.5,1.8,0.2,2,2.5,28.2,8.87
1999,2000,2000/04/24,,,,,,0.5,0,0.5,1.8,0.2,2,2.5,61.6,4.06
1998,1999,1999/04/29,,,,,,0,0,0,3.2,0,3.2,3.2,95.7,3.34
1997,1998,1998/04/28,,,1998/06/09,,,0,0,0,6,0.19,6.19,6.19,134,4.62
1996,1997,1997/04/24,,,,,,0,0,0,12,0,12,12,213.7,5.62
1995,1996,,,,,,,1,0,1,3,0,3,4,158,2.53
1994,1995,,,,,,,2,0,2,2,0,2,4,,
1993,1994,,,,,,,2,0,2,2,0,2,4,,
1992,1993,,,,,,,2,0,2,2,0,2,4,,
