盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/24,30.45,,,2018/08/24(即將發放),2.5,0,2.5,0,0,0,2.5,32.5,7.69
2016,2017,2017/06/08,2017/07/27,37.8,,,2017/08/25,3.8,0,3.8,0,0,0,3.8,37.2,10.21
2015,2016,2016/06/08,2016/07/29,34.25,,,2016/08/19,3.5,0,3.5,0,0,0,3.5,36.2,9.68
2014,2015,2015/06/09,2015/07/16,30.8,,,2015/08/14,3.8,0,3.8,0,0,0,3.8,35,10.87
2013,2014,2014/06/06,2014/07/24,40.1,,,2014/08/14,1.5,0,1.5,0,0,0,1.5,42.8,3.5
2012,2013,2013/06/13,2013/07/24,55.4,,,,3.5,0,3.5,0,0,0,3.5,54.5,6.42
2011,2012,2012/06/06,2012/07/11,47.1,,,,4.8,0,4.8,0,0,0,4.8,53.1,9.04
2010,2011,2011/05/24,2011/07/11,70.9,,,,6,0,6,0,0,0,6,61.9,9.7
2009,2010,2010/06/18,2010/07/22,61.6,,,,6,0,6,0,0,0,6,70.1,8.56
2008,2009,2009/06/19,2009/08/26,56.6,,,,2.5,0,2.5,0,0,0,2.5,58.9,4.25
2007,2008,2008/06/13,2008/07/07,84.8,2008/07/07,84.8,,4,0,4,0,0,0,4,71,5.64
2006,2007,2007/06/22,2007/09/03,66,,,,3,0,3,0,0,0,3,62,4.83
2005,2006,2006/06/15,2006/08/29,33.26,,,,0.94,0,0.94,0,0,0,0.94,34.3,2.75
2004,2005,2005/06/28,2005/08/04,23.5,,,,1,0,1,0,0,0,1,23.7,4.21
2003,2004,2004/06/16,2004/08/12,23.7,2004/08/12,23.7,,0.6,0,0.6,0.4,0,0.4,1,26,3.84
2002,2003,2003/06/25,,,,,,0,0,0,0,0,0,0,13.2,0
2001,2002,2002/06/25,2002/08/19,14.7,,,,1,0,1,0,0,0,1,15,6.66
2000,2001,2001/06/22,2001/08/14,16.2,,,,2.5,0,2.5,0,0,0,2.5,25.8,9.68
1999,2000,2000/05/24,2000/07/29,53.5,2000/07/29,46.5,,1.5,0,1.5,1.5,0,1.5,3,46.4,6.47
1998,1999,1999/06/25,1999/07/05,,1999/08/04,,,0.3,0,0.3,2.1,1,3.1,3.4,34.7,9.81
1997,1998,1998/06/09,,,1998/09/18,,,0,0,0,2.4,0.6,3,3,,
1996,1997,1997/06/23,,,1997/08/27,,,0,0,0,0.9,0.1,1,1,,
