盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,,,,,,1,0,1,0,0,0,1,20.6,4.87
2016,2017,2017/06/15,2017/08/31,18.8,,,2017/09/29,1.2,0,1.2,0,0,0,1.2,20.1,5.97
2015,2016,2016/06/22,2016/08/31,18.25,,,2016/09/30,1.2,0,1.2,0,0,0,1.2,18.8,6.38
2014,2015,2015/06/18,2015/07/15,16.65,,,2015/08/14,1,0,1,0,0,0,1,19.8,5.04
2013,2014,2014/06/06,2014/07/18,19.2,,,2014/08/15,0.6,0,0.6,0,0,0,0.6,19.6,3.05
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,12.1,0
2011,2012,2012/06/13,,,,,,0,0,0,0,0,0,0,9.75,0
2010,2011,2011/06/15,2011/09/19,9.85,,,,0.25,0,0.25,0,0,0,0.25,13.8,1.81
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,16,0
2008,2009,2009/06/16,2009/08/18,13.05,2009/08/18,13.05,,0.3,0,0.3,0.5,0,0.5,0.8,12.1,6.6
2007,2008,2008/06/27,2008/08/18,17.1,,,,1,0,1,0,0,0,1,16.1,6.17
2006,2007,2007/06/15,2007/09/05,25.9,2007/09/05,25.9,,0.73,0,0.73,0.37,0,0.37,1.1,26.3,4.18
2005,2006,2006/06/23,2006/08/14,18.35,2006/08/14,18.35,,0.45,0,0.45,0.5,0,0.5,0.95,19.6,4.85
2004,2005,2005/06/17,2005/08/12,14.9,2005/08/12,14.9,,0.31,0,0.31,0.51,0,0.51,0.82,17,4.8
2003,2004,2004/06/25,,,2004/08/12,14.15,,0,0,0,0.73,0,0.73,0.73,19.7,3.73
2002,2003,,,,,,,0,0,0,0,0,0,0,20.8,0
2001,2002,2002/06/11,,,2002/07/29,,,0,0,0,0.5,0.5,1,1,24.5,4.08
2000,2001,2001/03/27,,,2001/06/12,,,0,0,0,2.3,0.5,2.8,2.8,55,5.09
1999,2000,2000/05/02,,,,,,0,0,0,1.6,0.6,2.2,2.2,133.1,1.65
1998,1999,1999/05/22,,,1999/07/03,,,0,0,0,1.5,0.5,2,2,59.2,3.38
1997,1998,1998/04/11,,,1998/05/18,,,0,0,0,3,0,3,3,,
1996,1997,,,,,,,0.7,0,0.7,2.5,0,2.5,3.2,,
1995,1996,,,,,,,0,0,0,2,0,2,2,,
1994,1995,,,,,,,0,0,0,8.9,0,8.9,8.9,,
1991,1992,,,,,,,0,0,0,10.3,0,10.3,10.3,,
