盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/07/10,36.75,,,2018/08/10(即將發放),2.25,0,2.25,0,0,0,2.25,37.2,6.05
2016,2017,2017/06/14,2017/07/11,35.15,,,2017/08/11,1.5,0.1,1.6,0,0,0,1.6,36,4.44
2015,2016,2016/06/15,2016/07/13,36.55,,,2016/08/05,2,0,2,0,0,0,2,37.2,5.37
2014,2015,2015/06/15,2015/07/14,42.3,,,2015/08/06,2.08,0.02,2.1,0,0,0,2.1,42.3,4.97
2013,2014,2014/06/11,2014/07/15,49.6,,,,2.25,0.05,2.3,0,0,0,2.3,48.4,4.75
2012,2013,2013/06/17,2013/07/18,47.6,,,,2.3,0,2.3,0,0,0,2.3,47,4.9
2011,2012,2012/06/05,2012/06/28,46.9,,,,2.3,0,2.3,0,0,0,2.3,46.8,4.91
2010,2011,2011/05/31,2011/06/29,56.6,,,,2,0,2,0,0,0,2,52,3.84
2009,2010,2010/06/14,2010/07/01,50.1,,,,1.9,0,1.9,0,0,0,1.9,47.2,4.03
2008,2009,2009/06/10,2009/07/02,33.25,,,,1.4,0,1.4,0,0,0,1.4,31,4.52
2007,2008,2008/06/13,2008/07/03,28.9,,,,1.4,0,1.4,0,0,0,1.4,28.4,4.92
2006,2007,2007/06/13,2007/07/23,31.55,2007/07/23,31.55,,1.2,0,1.2,0,0.3,0.3,1.5,29.7,5.05
2005,2006,2006/06/14,2006/07/06,31.2,,,,1.5,0,1.5,0,0,0,1.5,27.7,5.41
2004,2005,2005/06/10,2005/07/05,24.1,,,,1.5,0,1.5,0,0,0,1.5,23.1,6.49
2003,2004,2004/06/03,2004/06/21,19.7,2004/07/13,19.4,,0.9,0,0.9,0.3,0,0.3,1.2,20.6,5.84
2002,2003,2003/06/10,2003/07/17,15.6,2003/07/17,15.6,,0.7,0,0.7,0.3,0,0.3,1,16.4,6.11
2001,2002,2002/05/29,2002/06/27,13.15,,,,0.7,0,0.7,0,0,0,0.7,13.9,5.03
2000,2001,2001/05/10,2001/08/09,12.2,2001/08/09,11.8,,0.5,0,0.5,0,0.3,0.3,0.8,12.2,6.56
1999,2000,2000/05/12,2000/06/21,15.71,2000/06/21,14.65,,0.29,0,0.29,0,0.71,0.71,1,12.8,7.79
1998,1999,,,,,,,0.3,0,0.3,0.57,0.43,1,1.3,16,8.15
1997,1998,,,,,,,0,0,0,1.4,0,1.4,1.4,,
1996,1997,1997/06/16,,,1997/10/03,,,0,0,0,0.8,0.2,1,1,,
1995,1996,1996/06/18,,,1996/11/15,,,0,0,0,0.75,0.25,1,1,,
1994,1995,,,,,,,0,0,0,0.5,0,0.5,0.5,,
1993,1994,,,,,,,0.5,0,0.5,0.5,0.7,1.2,1.7,,
1992,1993,,,,,,,1,0,1,0,10.2,10.2,11.2,,
