盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,,,,,,0,0,0,0,0,0,0,8.18,0
2016,2017,2017/06/28,2017/07/14,8.78,,,2017/08/11,0.3,0,0.3,0,0,0,0.3,8.79,3.41
2015,2016,2016/06/29,2016/10/25,9.48,,,2016/11/25,0.31,0,0.31,0,0,0,0.31,9.3,3.29
2014,2015,2015/06/16,,,,,,0,0,0,0,0,0,0,9.58,0
2013,2014,2014/06/30,,,,,,0,0,0,0,0,0,0,9.25,0
2012,2013,2013/06/21,,,,,,0,0,0,0,0,0,0,8.04,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,5.79,0
2010,2011,2011/06/17,,,,,,0,0,0,0,0,0,0,6.76,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,6.54,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,6.1,0
2007,2008,2008/06/19,,,2008/08/01,7.15,,0,0,0,0.55,0,0.55,0.55,7.52,7.31
2006,2007,2007/06/21,,,2007/08/30,12.55,,0,0,0,0.97,0,0.97,0.97,12,8.08
2005,2006,2006/05/26,,,2006/10/12,8.93,,0,0,0,0.87,0.1,0.97,0.97,9.41,10.27
2004,2005,2005/04/28,,,2005/07/25,9.95,,0,0,0,0.76,0.09,0.85,0.85,9.94,8.57
2003,2004,2004/04/21,,,2004/07/15,13.65,,0,0,0,1.5,0,1.5,1.5,13.3,11.26
2002,2003,2003/06/19,2003/09/15,7.9,,,,0.2,0,0.2,0,0,0,0.2,8.15,2.45
2001,2002,2002/06/20,2002/11/20,,,,,0.5,0,0.5,0,0,0,0.5,7.09,7.05
2000,2001,2001/06/22,2001/09/17,,,,,0.5,0,0.5,0,0,0,0.5,4.53,11.04
1999,2000,,,,,,,0,0,0,1.5,0,1.5,1.5,11,13.67
1998,1999,1999/04/17,1999/05/10,,1999/05/10,,,0.5,0,0.5,1,0.8,1.8,2.3,14.7,15.64
1997,1998,,,,,,,0,0,0,1.8,0.7,2.5,2.5,,
1996,1997,,,,,,,0,0,0,2,0,2,2,,
1995,1996,,,,,,,0,0,0,1.68,0,1.68,1.68,,
