盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,2018/07/13,24.85,,,2018/08/10(即將發放),1.75,0,1.75,0,0,0,1.75,26.4,6.62
2016,2017,2017/06/14,2017/07/10,25.05,,,2017/08/04,2.3,0,2.3,0,0,0,2.3,26.9,8.54
2015,2016,2016/06/17,2016/07/13,24.75,,,2016/08/10,2.3,0,2.3,0,0,0,2.3,25.2,9.11
2014,2015,2015/06/17,2015/07/13,22.7,,,2015/08/07,2.8,0,2.8,0,0,0,2.8,24.9,11.24
2013,2014,2014/06/20,2014/07/11,28.8,,,,2,0,2,0,0,0,2,27.8,7.2
2012,2013,2013/06/18,2013/07/12,25.5,,,,2.3,0,2.3,0,0,0,2.3,25.9,8.88
2011,2012,2012/06/19,2012/07/13,24.2,,,,2.9,0,2.9,0,0,0,2.9,25.7,11.29
2010,2011,2011/06/22,2011/07/18,20.7,,,,1.5,0,1.5,0,0,0,1.5,20.4,7.36
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,18.6,0
2008,2009,2009/06/16,2009/07/14,8.5,,,,0.25,0,0.25,0,0,0,0.25,10.8,2.32
2007,2008,2008/06/13,2008/08/01,9.51,2008/08/01,9.51,,0.7,0,0.7,0.3,0,0.3,1,9.88,10.12
2006,2007,2007/06/13,2007/07/16,18.2,2007/07/16,18.2,,0.7,0,0.7,0.3,0,0.3,1,16.1,6.21
2005,2006,2006/06/27,2006/08/10,13.4,2006/08/10,13.4,,0.7,0,0.7,0.3,0,0.3,1,13.8,7.22
2004,2005,2005/06/24,2005/08/19,14.8,2005/08/19,14.8,,0.3,0,0.3,0.5,0,0.5,0.8,13.1,6.11
2003,2004,2004/06/25,,,,,,0,0,0,0,0,0,0,13,0
2002,2003,2003/06/24,2003/08/12,10.95,2003/08/12,10.95,,0.3,0,0.3,0,0.5,0.5,0.8,12.9,6.2
2001,2002,2002/06/21,2002/07/29,24.48,2002/07/29,24.48,,1,0,1,1,0,1,2,28.5,7.01
2000,2001,2001/05/16,,,2001/06/18,,,1,0,1,2,0,2,3,,
1999,2000,2000/06/22,,,2000/08/17,,,1.5,0,1.5,0.7,1.3,2,3.5,,
1998,1999,1999/06/29,,,1999/08/07,,,0.5,0,0.5,2,0,2,2.5,,
