盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/05,42.95,,,2018/07/25(即將發放),3.5,0,3.5,0,0,0,3.5,46.1,7.59
2016,2017,2017/06/07,2017/06/28,41.5,,,2017/07/18,2.7,0,2.7,0,0,0,2.7,42.2,6.39
2015,2016,2016/06/07,2016/06/24,41.25,,,2016/07/13,3.3,0,3.3,0,0,0,3.3,41.8,7.9
2014,2015,2015/06/09,2015/06/25,42.95,,,2015/07/10,3.2,0,3.2,0,0,0,3.2,44.7,7.16
2013,2014,2014/06/11,2014/06/26,42.4,,,,4,0,4,0,0,0,4,45.4,8.81
2012,2013,2013/06/11,2013/06/27,32.95,,,,2.5,0,2.5,0,0,0,2.5,38.3,6.53
2011,2012,2012/06/06,2012/06/25,34.7,,,,4.35,0,4.35,0,0,0,4.35,33.1,13.13
2010,2011,2011/06/10,2011/07/07,27.8,,,,2.18,0,2.18,0,0,0,2.18,32,6.81
2009,2010,2010/06/25,2010/07/13,20.75,,,,1.44,0,1.44,0,0,0,1.44,24.9,5.78
2008,2009,2009/06/10,2009/07/01,19.3,,,,2.25,0,2.25,0,0,0,2.25,17.9,12.56
2007,2008,2008/06/13,2008/07/22,18.35,2008/07/22,18.35,,2.59,0,2.59,0.01,0,0.01,2.6,18.7,13.88
2006,2007,2007/06/13,2007/07/03,14.85,,,,0.55,0,0.55,0,0,0,0.55,16.8,3.27
2005,2006,2006/06/15,2006/07/18,11.5,,,,1.08,0,1.08,0,0,0,1.08,12.6,8.56
2004,2005,2005/06/14,2005/07/07,12.3,,,,0.8,0,0.8,0,0,0,0.8,12.9,6.19
2003,2004,2004/06/15,2004/08/25,10.75,,,,0.35,0,0.35,0,0,0,0.35,12,2.92
2002,2003,2003/05/29,,,,,,0,0,0,0,0,0,0,7.83,0
2001,2002,2002/05/30,,,,,,0,0,0,0,0,0,0,10,0
2000,2001,2001/04/27,2001/06/21,,2001/06/21,,,0.5,0,0.5,2,0,2,2.5,16.8,14.85
1999,2000,2000/05/10,,,2000/06/14,,,0,0,0,2.5,0,2.5,2.5,48.6,5.15
1998,1999,1999/05/17,,,,,,0,0,0,2.5,0,2.5,2.5,36.7,6.82
1997,1998,1998/05/12,1998/06/20,,1998/06/20,,,1,0,1,1,0,1,2,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,1.5,0.5,2,2,,
1992,1993,,,,,,,0,0,0,1,0.3,1.3,1.3,,
1991,1992,,,,,,,0,0,0,8,0,8,8,,
