盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,,,,,,0,0,0,0,0,0,0,9.86,0
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,10.2,0
2015,2016,2016/06/21,2016/07/07,9.2,,,2016/08/10,0.2,0,0.2,0,0,0,0.2,9.52,2.1
2014,2015,2015/06/30,,,,,,0,0,0,0,0,0,0,13.6,0
2013,2014,2014/06/17,,,,,,0,0,0,0,0,0,0,16,0
2012,2013,2013/06/10,,,,,,0,0,0,0,0,0,0,15.3,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,9.79,0
2010,2011,2011/06/15,,,,,,0,0,0,0,0,0,0,12.5,0
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,12.4,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,10.2,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,10.2,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,9.85,0
2005,2006,2006/06/23,,,,,,0,0,0,0,0,0,0,6.03,0
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,5.21,0
2003,2004,,,,,,,0,0,0,0,0,0,0,6.77,0
2002,2003,2003/06/09,,,,,,0,0,0,0,0,0,0,4.11,0
2001,2002,2002/06/24,,,,,,0,0,0,0,0,0,0,4.37,0
2000,2001,2001/06/18,,,,,,0,0,0,0,0,0,0,4.12,0
1999,2000,2000/06/19,,,,,,0,0,0,0,0,0,0,11.6,0
1998,1999,1999/06/23,,,,,,0,0,0,0,0,0,0,21,0
1997,1998,1998/04/27,,,1998/06/03,36.77,,0,0,0,2.5,0,2.5,2.5,43.8,5.7
1996,1997,1997/06/16,,,1997/07/12,51.28,,0,0,0,1.5,0,1.5,1.5,55.9,2.68
1995,1996,1996/06/10,,,1996/07/17,41.02,,0,0,0,1.7,0,1.7,1.7,48.3,3.52
1994,1995,1995/07/17,1995/08/07,59.2,1995/09/11,46.66,,1.3,0,1.3,0,5,5,6.3,70.8,8.9
1993,1994,1994/04/26,,,1994/11/02,84.91,,0,0,0,1.2,0.4,1.6,1.6,99,1.62
1992,1993,1993/05/19,,,,,,0,0,0,1,0,1,1,86.7,1.15
1991,1992,1992/06/23,,,,,,0,0,0,1,0,1,1,115.6,0.86
1990,1991,,,,,,,0,0,0,2,0,2,2,82.3,2.43
1989,1990,,,,,,,0,0,0,6.5,0,6.5,6.5,,
1988,1989,,,,,,,0.8,0,0.8,15,0,15,15.8,,
1987,1988,,,,,,,1.5,0,1.5,8.5,0,8.5,10,,
1986,1987,,,,,,,0.3,0,0.3,1.5,0,1.5,1.8,,
1984,1985,,,,,,,0.2,0,0.2,1.83,0,1.83,2.03,,
1983,1984,,,,,,,0.4,0,0.4,0.4,0.4,0.8,1.2,,
