盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/06/27,14.45,,,2018/07/18(即將發放),0.65,0,0.65,0,0,0,0.65,15.2,4.27
2016,2017,2017/06/08,2017/06/26,15.2,,,2017/07/18,0.55,0,0.55,0,0,0,0.55,15.8,3.5
2015,2016,2016/06/07,2016/06/29,14.8,,,2016/07/20,0.87,0,0.87,0,0,0,0.87,15.9,5.46
2014,2015,2015/06/12,2015/07/02,26.6,,,2015/07/31,2.8,0,2.8,0,0,0,2.8,25,11.18
2013,2014,2014/06/06,2014/06/26,27.8,,,,2,0,2,0,0,0,2,30.4,6.57
2012,2013,2013/06/13,2013/07/05,22.3,,,,1.8,0,1.8,0,0,0,1.8,24.3,7.4
2011,2012,2012/06/18,2012/07/19,18.35,,,,1.6,0,1.6,0,0,0,1.6,19.9,8.03
2010,2011,2011/06/09,2011/07/05,28.6,,,,2.6,0,2.6,0,0,0,2.6,25.6,10.15
2009,2010,2010/06/17,2010/07/19,23.1,,,,1.2,0,1.2,0,0,0,1.2,26,4.61
2008,2009,2009/06/19,2009/07/08,19.15,,,,0.5,0,0.5,0,0,0,0.5,18.9,2.65
2007,2008,2008/06/13,2008/07/10,14.7,,,,0.35,0,0.35,0,0,0,0.35,17,2.05
2006,2007,2007/06/15,2007/07/11,25.45,,,,0.35,0,0.35,0,0,0,0.35,21.6,1.62
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,15.5,0
2004,2005,2005/06/17,2005/07/15,13.4,,,,0.3,0,0.3,0,0,0,0.3,13.4,2.24
2003,2004,2004/06/11,,,,,,0,0,0,0,0,0,0,13.8,0
2002,2003,2003/06/12,,,,,,0,0,0,0,0,0,0,8.81,0
2001,2002,2002/06/21,,,,,,0,0,0,0,0,0,0,8.6,0
2000,2001,2001/06/20,,,,,,0,0,0,0,0,0,0,6.87,0
1999,2000,2000/05/18,,,2000/07/06,,,0,0,0,0.48,0.1,0.58,0.58,12.7,4.57
1998,1999,1999/04/30,,,1999/07/03,,,0,0,0,0.3,0.38,0.68,0.68,24.7,2.75
1997,1998,,,,,,,0,0,0,0,1.2,1.2,1.2,41.3,2.91
1996,1997,,,,,,,0,0,0,0,1,1,1,43.9,2.28
1995,1996,,,,,,,0,0,0,0,0.6,0.6,0.6,34.3,1.75
1994,1995,1995/05/04,,,1995/08/04,,,0,0,0,0.58,0.92,1.5,1.5,38.5,3.9
1993,1994,1994/04/29,,,1994/09/24,,,0,0,0,0,1.5,1.5,1.5,60.9,2.46
1992,1993,1993/05/25,1993/06/26,,,,,0.26,0,0.26,0,1.54,1.54,1.8,69,2.6
1991,1992,1992/04/30,,,,,,0,0,0,0,1.2,1.2,1.2,122.4,0.98
1990,1991,1991/06/03,,,1991/11/15,,,0,0,0,1,1,2,2,,
1988,1989,,,,,,,0,0,0,2.2,0.3,2.5,2.5,,
