盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/08/09(即將除息),,,,2018/09/10(即將發放),0.36,0,0.36,0,0,0,0.36,13.6,2.65
2016,2017,2017/06/14,2017/08/09,12.95,,,2017/09/08,0.32,0,0.32,0,0,0,0.32,13.6,2.34
2015,2016,2016/06/15,2016/08/09,13.65,,,2016/09/09,0.45,0,0.45,0,0,0,0.45,12.9,3.48
2014,2015,2015/06/11,2015/07/29,13.3,2015/07/29,13.3,2015/09/03,0.17,0,0.17,0.1,0,0.1,0.27,15.6,1.73
2013,2014,2014/06/12,2014/08/01,19,2014/08/01,19,2014/09/12,0.3,0,0.3,0.3,0,0.3,0.6,19.2,3.12
2012,2013,2013/06/19,2013/08/01,14.25,2013/08/01,14.25,,0.15,0,0.15,0.15,0,0.15,0.3,16.5,1.82
2011,2012,2012/06/15,2012/07/05,12.15,,,,0.2,0,0.2,0,0,0,0.2,12.9,1.55
2010,2011,2011/06/09,2011/08/04,17.95,2011/08/04,17.95,,0.8,0,0.8,0.3,0,0.3,1.1,16.5,6.67
2009,2010,2010/06/17,2010/08/05,14.8,2010/08/05,14.8,,0.4,0,0.4,0.2,0,0.2,0.6,15.6,3.85
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,10.1,0
2007,2008,2008/06/11,2008/07/03,11.05,,,,0.6,0,0.6,0,0,0,0.6,11.9,5.03
2006,2007,2007/06/13,2007/07/05,16.75,,,,0.25,0,0.25,0,0,0,0.25,15.4,1.63
2005,2006,2006/06/08,,,,,,0,0,0,0,0,0,0,7.99,0
2004,2005,2005/06/09,2005/07/04,7.82,,,,0.2,0,0.2,0,0,0,0.2,8.04,2.49
2003,2004,2004/06/10,2004/07/05,8.75,,,,0.3,0,0.3,0,0,0,0.3,9.92,3.02
2002,2003,2003/05/28,2003/06/26,7.2,,,,0.2,0,0.2,0,0,0,0.2,7.94,2.52
2001,2002,2002/05/30,,,,,,0,0,0,0,0,0,0,5.61,0
2000,2001,2001/06/13,,,,,,0,0,0,0,0,0,0,3.76,0
1999,2000,2000/06/03,,,,,,0.2,0,0.2,0,0.2,0.2,0.4,6.98,5.73
1998,1999,,,,,,,0,0,0,0,0,0,0,11,0
1997,1998,,,,,,,0,0,0,0.5,0.3,0.8,0.8,15.1,5.31
1996,1997,,,,,,,0,0,0,0.5,0.3,0.8,0.8,21.5,3.72
1995,1996,,,,,,,0,0,0,0.5,0.3,0.8,0.8,21.6,3.71
1994,1995,1995/05/30,,,1995/07/19,23.6,,0,0,0,1.2,0.6,1.8,1.8,28.9,6.23
1993,1994,1994/05/20,,,1994/07/26,31.9,,0,0,0,0,1,1,1,36,2.78
1992,1993,1993/05/28,,,1993/07/20,19.7,,0,0,0,0.6,0.6,1.2,1.2,22.8,5.26
1991,1992,1992/05/16,,,1992/07/24,27,,0,0,0,1.7,0.5,2.2,2.2,31.8,6.92
1990,1991,1991/05/30,,,1991/07/19,39.5,,0,0,0,1,1,2,2,37.7,5.31
1989,1990,,,,,,,0,0,0,1.1,1.1,2.2,2.2,,
1988,1989,,,,,,,0,0,0,1.87,0.13,2,2,,
1987,1988,,,,,,,1,0,1,3.8,0.2,4,5,,
1986,1987,,,,,,,1,0,1,3.25,0.25,3.5,4.5,,
1984,1985,,,,,,,0,0,0,7,0.56,7.56,7.56,,
