盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/06,2018/07/05,17.7,,,2018/07/27(即將發放),0.5,0,0.5,0,0,0,0.5,18.3,2.73
2016,2017,2017/06/08,2017/06/29,18.25,,,2017/07/21,0.5,0,0.5,0,0,0,0.5,19.3,2.6
2015,2016,2016/06/15,2016/07/25,20.35,2016/07/25,20.35,2016/08/29,0.5,0,0.5,0.5,0,0.5,1,20.3,4.92
2014,2015,2015/06/11,2015/07/27,21.05,2015/07/27,21.05,2015/08/31,0.5,0,0.5,0.5,0,0.5,1,23.1,4.33
2013,2014,2014/06/20,2014/08/04,34.1,2014/08/04,34.1,2014/09/05,0.5,0,0.5,0.5,0,0.5,1,28.7,3.48
2012,2013,2013/06/11,2013/07/15,19.55,2013/07/15,19.55,,0.5,0,0.5,0.5,0,0.5,1,22.2,4.5
2011,2012,2012/05/24,2012/07/02,16.95,2012/07/02,16.95,,0.5,0,0.5,0.5,0,0.5,1,19,5.26
2010,2011,2011/05/24,2011/07/12,24.8,2011/07/12,24.8,,0.6,0,0.6,1,0,1,1.6,23.9,6.7
2009,2010,2010/06/09,2010/07/01,26.75,,,,0.7,0,0.7,0,0,0,0.7,31.7,2.21
2008,2009,2009/06/12,2009/07/02,16.35,,,,0.2,0,0.2,0,0,0,0.2,17.8,1.12
2007,2008,2008/06/13,2008/07/03,14.85,,,,0.3,0,0.3,0,0,0,0.3,16.1,1.86
2006,2007,2007/06/11,2007/06/29,20.2,,,,0.3,0,0.3,0,0,0,0.3,23.5,1.28
2005,2006,2006/06/08,2006/06/28,11.35,,,,0.5,0,0.5,0,0,0,0.5,11.6,4.3
2004,2005,2005/06/16,2005/07/05,9.55,,,,0.5,0,0.5,0,0,0,0.5,9.82,5.09
2003,2004,2004/06/04,2004/07/14,10.8,,,,0.5,0,0.5,0,0,0,0.5,12.1,4.15
2002,2003,2003/06/05,2003/07/01,10.1,,,,0.5,0,0.5,0,0,0,0.5,10.5,4.75
2001,2002,2002/06/21,2002/07/24,10.35,2002/07/24,10.35,,0.15,0,0.15,0.15,0,0.15,0.31,9.76,3.15
2000,2001,2001/05/18,,,2001/07/17,6.5,,0,0,0,0.35,0,0.35,0.35,9.01,3.88
1999,2000,2000/05/19,,,2000/07/19,15.9,,0,0,0,0.6,0.4,1,1,15.9,6.29
1998,1999,1999/05/20,,,1999/07/13,20.6,,0,0,0,1,0,1,1,21.1,4.74
1997,1998,1998/05/22,,,1998/08/05,35.6,,0,0,0,1.5,0,1.5,1.5,38.3,3.92
1996,1997,1997/05/22,,,1997/07/11,51,,0,0,0,1.5,0,1.5,1.5,49.2,3.05
1995,1996,1996/05/24,,,1996/07/30,30.5,,0,0,0,0.5,0,0.5,0.5,29.9,1.67
1994,1995,1995/05/26,,,1995/07/29,24.71,,0,0,0,1,0,1,1,30.6,3.26
1993,1994,1994/05/26,,,1994/07/30,36.9,,0,0,0,1,0,1,1,40.9,2.44
1992,1993,1993/05/21,,,1993/07/30,38.78,,0,0,0,1.5,0,1.5,1.5,44.2,3.39
1991,1992,1992/05/15,,,1992/07/30,44.97,,0,0,0,2,0,2,2,59.7,3.35
1990,1991,1991/05/24,,,1991/07/31,76.25,,0,0,0,2,0,2,2,75,2.67
1989,1990,1990/04/27,,,1990/06/22,61.5,,0,0,0,3,0,3,3,,
1988,1989,,,,,,,0,0,0,4,0,4,4,,
1987,1988,,,,,,,0.5,0,0.5,4.5,0,4.5,5,,
1986,1987,,,,,,,0.5,0,0.5,3.5,0,3.5,4,,
1985,1986,,,,,,,0.2,0,0.2,2,0,2,2.2,,
1984,1985,,,,,,,0,0,0,2.5,0,2.5,2.5,,
1983,1984,,,,,,,0,0,0,4,0,4,4,,
