盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/06/26,53.1,,,2018/07/24(即將發放),2.5,0,2.5,0,0,0,2.5,53.8,4.65
2016,2017,2017/06/16,2017/07/03,48.1,,,2017/07/31,2,0,2,0,0,0,2,49.4,4.05
2015,2016,2016/06/08,2016/06/27,34.4,,,2016/07/25,2,0,2,0,0,0,2,39.2,5.11
2014,2015,2015/06/12,2015/07/01,51.9,,,2015/07/30,2,0,2,0,0,0,2,48.5,4.13
2013,2014,2014/06/06,2014/06/24,45.4,2014/07/29,51.3,,1.5,0,1.5,0.5,0,0.5,2,47.2,4.23
2012,2013,2013/06/14,2013/07/19,43.75,2013/07/19,43.75,,0.7,0,0.7,0.68,0,0.68,1.38,41,3.36
2011,2012,2012/06/15,2012/07/03,29.45,2012/08/08,28.55,,0.5,0,0.5,0.5,0,0.5,1,31,3.23
2010,2011,2011/06/10,2011/06/28,41.45,2011/07/28,44.4,,0.6,0,0.6,0.2,0,0.2,0.8,41.6,1.92
2009,2010,2010/06/18,2010/07/06,47.5,2010/08/04,50,,0.5,0,0.5,0.5,0,0.5,1,50,2
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,46.3,0
2007,2008,2008/06/13,2008/07/02,61.4,2008/07/30,58.1,,2.5,0,2.5,0.5,0,0.5,3,61.8,4.86
2006,2007,2007/06/15,2007/07/05,77.8,,,,1.5,0,1.5,0,0,0,1.5,74.3,2.02
2005,2006,2006/06/09,2006/07/11,69,2006/08/08,67.5,,1.49,0,1.49,0.5,0,0.5,1.99,66.4,3
2004,2005,2005/06/03,2005/07/05,60.7,,,,2.5,0,2.5,0,0,0,2.5,60.8,4.11
2003,2004,2004/06/03,2004/07/01,58.5,,,,2,0,2,0,0,0,2,60.6,3.3
2002,2003,2003/06/06,2003/07/03,42.7,,,,1.5,0,1.5,0,0,0,1.5,43.9,3.41
2001,2002,,,,,,,1.5,0,1.5,0,0,0,1.5,45.1,3.33
