盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,,,2018/08/28(即將除權),,,0,0,0,1.18,0,1.18,1.18,14.2,8.27
2016,2017,2017/06/22,,,2017/11/01,16.85,,0,0,0,0.65,0,0.65,0.65,18.7,3.49
2015,2016,2016/06/22,,,,,,0,0,0,0,0,0,0,17.4,0
2014,2015,2015/06/23,,,,,,0,0,0,0,0,0,0,28.8,0
2013,2014,2014/06/26,,,,,,0,0,0,0,0,0,0,34.5,0
2012,2013,2013/06/18,,,2013/08/13,48.75,,0,0,0,12.57,0,12.57,12.57,61.2,20.52
2011,2012,2012/06/13,,,2012/11/19,38.1,,0,0,0,0.34,0,0.34,0.34,30.3,1.12
2010,2011,2011/06/03,,,,,,0,0,0,0,0,0,0,10,0
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,1.33,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,1.23,0
2007,2008,2008/06/06,,,,,,0,0,0,0,0,0,0,1.42,0
2006,2007,2007/06/01,,,,,,0,0,0,0,0,0,0,1.42,0
2005,2006,2006/06/23,,,,,,0,0,0,0,0,0,0,1.05,0
2004,2005,,,,,,,0,0,0,0,0,0,0,1.43,0
2003,2004,2004/06/18,,,,,,0,0,0,0,0,0,0,4.68,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,4,0
2001,2002,2002/06/17,,,,,,0,0,0,0,0,0,0,1.08,0
2000,2001,2001/06/22,,,,,,0,0,0,0,0,0,0,1.19,0
1999,2000,2000/06/24,,,,,,0,0,0,0,0,0,0,2.98,0
1998,1999,1999/06/25,,,,,,0,0,0,0,0,0,0,5.69,0
1997,1998,1998/06/12,,,,,,0,0,0,0,0,0,0,12.5,0
1996,1997,1997/06/07,,,,,,0,0,0,0,0,0,0,13.7,0
1995,1996,,,,,,,0,0,0,0,0,0,0,14.2,0
1994,1995,1995/06/06,1995/08/12,15.1,1995/08/12,13.85,,0.3,0,0.3,0.2,0.5,0.7,1,19.3,5.17
1993,1994,1994/04/20,,,1994/06/21,,,0,0,0,0.6,0.8,1.4,1.4,28.2,4.97
1992,1993,1993/05/28,,,1993/08/11,29.91,,0,0,0,1.2,0.8,2,2,31.8,6.29
1991,1992,1992/05/15,,,1992/08/01,39.4,,0,0,0,1.2,0.8,2,2,44.7,4.47
1990,1991,1991/03/26,,,1991/07/05,59.5,,0,0,0,2.5,0,2.5,2.5,61.6,4.06
1989,1990,1990/03/30,,,1990/05/31,,,0,0,0,2.5,0,2.5,2.5,,
1988,1989,,,,,,,0,0,0,4,0,4,4,,
1987,1988,,,,,,,0,0,0,16,0,16,16,,
