盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,,,,,,1.4,0,1.4,0.4,0,0.4,1.8,35.7,5.04
2016,2017,2017/06/16,2017/08/28,33.7,2017/08/28,33.7,2017/09/29,1.75,0,1.75,0.45,0,0.45,2.2,34,6.47
2015,2016,2016/06/28,2016/08/29,30.2,2016/08/29,30.2,2016/09/30,1.32,0,1.32,0.33,0,0.33,1.65,30.1,5.47
2014,2015,2015/06/25,2015/08/31,25.95,,,2015/09/25,0.9,0,0.9,0,0,0,0.9,30.3,2.97
2013,2014,2014/06/19,2014/08/28,35.05,2014/08/28,35.05,2014/09/26,1,0,1,1.2,0,1.2,2.2,37.1,5.92
2012,2013,2013/06/21,2013/08/27,41.6,2013/08/27,41.6,,1.2,0,1.2,0.8,0,0.8,2,40.6,4.93
2011,2012,2012/06/28,2012/08/15,39.65,2012/08/15,39.65,,1.2,0,1.2,0.3,0,0.3,1.5,36.7,4.09
2010,2011,2011/06/09,2011/08/11,41.05,2011/08/11,41.05,,1.1,0,1.1,0.3,0,0.3,1.4,35.2,3.98
2009,2010,2010/06/25,2010/08/25,26.55,,,,0.7,0,0.7,0,0,0,0.7,20.4,3.43
2008,2009,2009/06/19,2009/08/18,14,,,,0.7,0,0.7,0,0,0,0.7,11.5,6.07
2007,2008,2008/06/13,2008/08/21,11.1,,,,0.6,0,0.6,0,0,0,0.6,11,5.48
2006,2007,2007/06/15,2007/08/22,12.7,,,,0.5,0,0.5,0,0,0,0.5,11.7,4.27
2005,2006,2006/06/14,2006/08/23,9.03,,,,0.5,0,0.5,0,0,0,0.5,9.35,5.35
2004,2005,2005/06/10,2005/08/19,9.55,,,,0.5,0,0.5,0,0,0,0.5,9.58,5.22
2003,2004,,2004/08/19,9,,,,0.5,0,0.5,0,0,0,0.5,10.5,4.77
2002,2003,2003/06/18,2003/07/28,10.5,,,,0.5,0,0.5,0,0,0,0.5,11.5,4.34
2001,2002,2002/06/20,2002/07/30,16.1,,,,0.5,0,0.5,0,0,0,0.5,16,3.12
2000,2001,2001/06/07,2001/08/15,12.13,2001/08/15,12.13,,0.6,0,0.6,0.3,0,0.3,0.9,15.6,5.77
1999,2000,2000/06/20,2000/08/17,24.4,2000/08/17,23.2,,1,0,1,0.5,0,0.5,1.5,32.4,4.64
1998,1999,,,,,,,0.5,0,0.5,1,0,1,1.5,42.8,3.5
1997,1998,1998/05/19,1998/07/20,,1998/07/20,,,0.5,0,0.5,1,0.5,1.5,2,56.1,3.57
1996,1997,1997/05/14,,,1997/06/18,54.5,,0,0,0,1.5,0.2,1.7,1.7,55.6,3.06
1995,1996,1996/05/20,1996/06/28,,1996/06/28,,,0.3,0,0.3,1.5,0.5,2,2.3,35.3,6.52
1994,1995,1995/04/17,1995/06/28,,1995/06/22,,,0.3,0,0.3,1.5,0.5,2,2.3,33.2,6.93
1993,1994,1994/06/06,1994/08/27,,1994/08/27,,,0.5,0,0.5,1,1,2,2.5,,
1992,1993,1993/05/21,,,1993/05/28,,,1,0,1,1,4,5,6,,
