盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/16,28.9,,,2018/08/15(即將發放),1,0,1,0,0,0,1,30.2,3.31
2016,2017,2017/06/16,2017/07/14,20.65,,,2017/08/16,1,0,1,0,0,0,1,22.9,4.36
2015,2016,2016/06/14,2016/07/14,15.05,,,2016/08/12,0.8,0,0.8,0,0,0,0.8,16.9,4.73
2014,2015,2015/06/12,2015/07/20,17.55,,,2015/08/14,0.3,0,0.3,0,0,0,0.3,17.2,1.74
2013,2014,2014/06/25,2014/07/21,17.35,,,2014/08/15,1,0,1,0,0,0,1,17.5,5.72
2012,2013,2013/06/07,2013/07/18,20.35,,,,1,0,1,0,0,0,1,18.7,5.35
2011,2012,2012/06/15,2012/07/25,12.2,,,,0.7,0,0.7,0,0,0,0.7,14.1,4.97
2010,2011,2011/06/24,2011/07/25,19.05,,,,1,0,1,0,0,0,1,17.2,5.81
2009,2010,2010/06/04,2010/07/14,12.9,,,,0.2,0,0.2,0,0,0,0.2,15.6,1.29
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,11,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,8.79,0
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,12.2,0
2005,2006,2006/06/23,,,,,,0,0,0,0,0,0,0,8.7,0
2004,2005,2005/05/20,,,,,,0,0,0,0,0,0,0,9.79,0
2003,2004,2004/05/21,,,,,,0,0,0,0,0,0,0,13.3,0
2002,2003,2003/06/26,,,,,,0,0,0,0,0,0,0,12.9,0
2001,2002,2002/06/27,,,,,,0,0,0,0,0,0,0,11.3,0
2000,2001,2001/05/25,,,2001/08/03,4.19,,0,0,0,0.2,0,0.2,0.2,7.8,2.56
1999,2000,2000/05/26,,,2000/08/03,18.13,,0,0,0,0.2,0,0.2,0.2,22.7,0.88
1998,1999,,,,,,,0,0,0,0,0,0,0,19.7,0
1997,1998,1998/05/27,,,1998/08/04,15.9,,0,0,0,0.2,0,0.2,0.2,18.4,1.09
1996,1997,1997/06/12,,,1997/07/29,,,0,0,0,0.3,0,0.3,0.3,26.1,1.15
1995,1996,1996/05/24,,,1996/08/09,24.43,,0,0,0,1.5,0,1.5,1.5,29.8,5.04
1994,1995,1995/05/31,1995/06/19,,1995/08/30,,,0.3,0,0.3,0.5,0,0.5,0.8,45.6,1.75
1993,1994,1994/05/27,1994/06/15,,,,,0.2,0,0.2,0,0,0,0.2,48.6,0.41
1992,1993,1993/06/16,,,,,,0,0,0,0.1,0,0.1,0.1,19.8,0.5
1991,1992,1992/06/30,1992/07/16,24.4,1993/02/15,16.33,,0.1,0,0.1,0.1,0,0.1,0.2,24.1,0.83
1990,1991,1991/05/16,1991/04/16,35.9,1991/07/26,32.69,,0.5,0,0.5,1.5,0,1.5,2,33.8,5.91
1989,1990,1990/05/10,1990/04/09,93,1990/08/28,31.44,,1,0,1,2.5,0,2.5,3.5,,
1988,1989,,,,,,,5,0,5,10,0,10,15,,
1987,1988,,,,,,,2,0,2,11.5,0,11.5,13.5,,
