盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/11,2018/06/12,10.25,2018/06/12,10.25,2018/07/06,0.45,0,0.45,0.42,0.03,0.45,0.9,10.6,8.52
2016,2017,2017/05/10,2017/06/20,8.55,,,2017/07/11,0,0.35,0.35,0,0,0,0.35,9.29,3.77
2015,2016,2016/05/24,,,,,,0,0,0,0,0,0,0,7.51,0
2014,2015,2015/06/22,,,,,,0,0,0,0,0,0,0,5.48,0
2013,2014,2014/06/06,,,,,,0,0,0,0,0,0,0,6.57,0
2012,2013,2013/06/27,,,,,,0,0,0,0,0,0,0,7.08,0
2011,2012,2012/05/18,2012/08/02,6.59,,,,0.25,0,0.25,0,0,0,0.25,7.44,3.36
2010,2011,2011/04/29,,,,,,0,0,0,0,0,0,0,9.79,0
2009,2010,2010/05/12,,,,,,0,0,0,0,0,0,0,10.5,0
2008,2009,2009/05/22,,,,,,0,0,0,0,0,0,0,6.81,0
2007,2008,2008/05/29,,,,,,0,0,0,0,0,0,0,9,0
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,8.24,0
2005,2006,2006/06/30,,,,,,0,0,0,0,0,0,0,5.71,0
2004,2005,2005/06/26,2005/10/19,4.49,,,,0.3,0,0.3,0,0,0,0.3,7.03,4.27
2003,2004,2004/05/21,2004/06/29,8.9,,,,0.2,0,0.2,0,0,0,0.2,11.3,1.78
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,7.64,0
2001,2002,2002/05/30,,,,,,0,0,0,0,0,0,0,4.57,0
2000,2001,,,,,,,0,0,0,0,0,0,0,1.65,0
1999,2000,,,,,,,0,0,0,0,0,0,0,4.82,0
1998,1999,,,,,,,0,0,0,0,0,0,0,8.55,0
1997,1998,,,,,,,0,0,0,0,1,1,1,15.6,6.42
1996,1997,1997/06/07,,,1997/07/13,20,,0,0,0,0,1,1,1,20.1,4.97
1995,1996,1996/05/06,,,1996/06/02,20.5,,0,0,0,1,1,2,2,20.6,9.7
1994,1995,1995/04/24,,,1995/06/06,34,,0,0,0,0.58,1.42,2,2,31.4,6.38
1993,1994,1994/05/25,,,1994/08/17,34.5,,0,0,0,0.5,1.5,2,2,41.5,4.82
1992,1993,1993/05/07,,,1993/06/25,,,0,0,0,1.14,0.26,1.4,1.4,57,2.46
1991,1992,1992/04/02,,,1992/06/28,,,0,0,0,1.08,0.28,1.36,1.36,51.2,2.66
1990,1991,1991/05/05,,,1991/12/07,,,0,0,0,1.2,0,1.2,1.2,,
1989,1990,,,,,,,0,0,0,1,0,1,1,,
