盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/07/23(即將除息),,,,2018/08/17(即將發放),1,0.2,1.2,0,0,0,1.2,20,5.99
2016,2017,2017/06/22,2017/07/27,19.45,,,2017/08/23,1,0.2,1.2,0,0,0,1.2,20.5,5.85
2015,2016,2016/06/24,2016/07/26,19.9,,,2016/08/23,1,0.2,1.2,0,0,0,1.2,19.2,6.24
2014,2015,2015/06/26,2015/08/06,19.45,,,2015/09/03,1,0.5,1.5,0,0,0,1.5,22.2,6.75
2013,2014,2014/06/20,2014/08/07,27.6,,,2014/09/04,0.5,0.5,1,0,0,0,1,23,4.34
2012,2013,2013/06/21,2013/08/08,18.95,,,,1.01,0,1.01,0,0,0,1.01,20.3,4.95
2011,2012,2012/06/22,2012/08/09,26.2,,,,1.4,0,1.4,0,0,0,1.4,27.8,5.04
2010,2011,2011/06/24,2011/08/04,34.65,,,,2.71,0,2.71,0,0,0,2.71,31.7,8.54
2009,2010,2010/06/18,2010/08/11,36.5,2010/08/11,36.5,,2.37,0,2.37,0,0.2,0.2,2.56,40.3,6.36
2008,2009,2009/06/19,2009/08/18,31.35,2009/08/18,31.35,,1.5,0,1.5,0.02,0.03,0.05,1.55,30.9,5.01
2007,2008,2008/06/13,2008/08/25,28.6,2008/08/25,28.6,,2.4,0,2.4,0.02,0.03,0.05,2.45,27.6,8.89
2006,2007,2007/06/15,2007/08/10,34.7,2007/08/10,34.7,,1.7,0,1.7,0.02,0.03,0.05,1.75,33.4,5.25
2005,2006,2006/06/09,2006/08/07,27.85,2006/08/07,27.85,,1.47,0,1.47,0.2,0.1,0.29,1.76,30.6,5.77
2004,2005,2005/06/10,2005/07/28,28.9,2005/07/28,28.9,,1.09,0,1.09,0.2,0.2,0.4,1.49,30.5,4.89
2003,2004,2004/06/15,2004/08/02,29.5,2004/08/02,29.5,,2.05,0,2.05,0.2,0.51,0.72,2.76,36.8,7.5
2002,2003,2003/06/10,2003/07/29,51,2003/07/29,51,,1,0,1,0.5,1,1.5,2.5,44.9,5.57
2001,2002,2002/05/24,2002/07/03,,2002/07/03,,,0.5,0,0.5,1,1,2,2.5,39.1,6.39
2000,2001,2001/04/03,2001/05/07,,2001/05/07,,,0.5,0,0.5,1.5,1,2.5,3,42,7.13
1999,2000,2000/03/30,2000/04/28,,2000/04/28,,,2,0,2,0.7,2.3,3,5,77,6.5
1998,1999,1999/04/08,1999/05/07,,1999/05/07,,,1,0,1,3.5,0,3.5,4.5,101,4.46
1997,1998,1998/04/08,,,,,,0,0,0,1,3,4,4,111.4,3.59
1996,1997,1997/05/29,,,1997/06/27,,,0,0,0,0.6,2.4,3,3,101.7,2.95
1995,1996,1996/03/27,1996/04/26,,1996/04/26,,,0.5,0,0.5,0.3,1.2,1.5,2,39,5.13
1994,1995,1995/03/31,,,1995/07/25,,,0,0,0,1.5,1,2.5,2.5,39.1,6.39
1993,1994,1994/04/23,,,,,,0,0,0,1,1,2,2,63.3,3.16
1992,1993,1993/04/13,,,1993/08/27,35.55,,0,0,0,0,1,1,1,41.9,2.39
1991,1992,1992/04/30,1992/06/03,52.6,1992/08/11,34.01,,1.4,0,1.4,0.3,1.4,1.7,3.1,45.3,6.84
1990,1991,1991/03/20,,,,,,0,0,0,1.5,1.6,3.1,3.1,,
1989,1990,,,,,,,1.2,0,1.2,0,0,0,1.2,,
