盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/07/18(即將除息),,,,2018/08/15(即將發放),2.14,1.4,3.54,0,0,0,3.54,53,6.68
2016,2017,2017/06/15,2017/09/11,42.25,,,2017/10/06,3.84,1.23,5.07,0,0,0,5.07,42.8,11.85
2015,2016,2016/06/13,2016/08/22,33.3,,,2016/09/14,3.61,1.4,5.01,0,0,0,5.01,32.1,15.6
2014,2015,2015/06/11,2015/09/07,23.3,,,2015/10/02,3.51,0.5,4.01,0,0,0,4.01,29.6,13.53
2013,2014,2014/06/27,2014/09/17,27.85,,,2014/10/03,0.31,0,0.31,0,0,0,0.31,29.3,1.05
2012,2013,2013/06/11,2013/07/11,30.9,,,,3,0,3,0,0,0,3,33,9.09
2011,2012,2012/06/05,2012/07/26,36.35,,,,4.73,0,4.73,0,0,0,4.73,37.8,12.51
2010,2011,2011/06/03,2011/09/09,29.2,,,,1.5,0,1.5,0,0,0,1.5,29.8,5.03
2009,2010,2010/06/18,2010/11/25,28.05,2010/11/25,28.05,,0.22,0,0.22,2,0,2,2.22,26.4,8.41
2008,2009,2009/06/10,2009/07/31,19.15,2009/07/31,19.15,,0.2,0,0.2,1.6,0,1.6,1.8,18.4,9.76
2007,2008,2008/06/13,2008/07/29,23.2,2008/07/29,23.2,,1,0,1,2,0,2,3,24.3,12.33
2006,2007,2007/06/13,2007/09/06,28.95,2007/09/06,28.95,,0.5,0,0.5,2.5,0,2.5,3,39.1,7.68
2005,2006,2006/06/15,,,2006/08/24,44.15,,0,0,0,0.83,0,0.83,0.83,44.3,1.87
2004,2005,2005/05/25,,,,,,0,0,0,0,0,0,0,12.3,0
2003,2004,2004/04/05,,,,,,0,0,0,0,0,0,0,8.89,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,5.07,0
2001,2002,2002/06/27,,,,,,0,0,0,0,0,0,0,5.7,0
2000,2001,2001/04/30,,,,,,0,0,0,0,0,0,0,2.16,0
1999,2000,,,,,,,0,0,0,0,0,0,0,4.28,0
1998,1999,,,,,,,0,0,0,0,0,0,0,5.15,0
1997,1998,1998/06/30,,,,,,0,0,0,0,0,0,0,19.5,0
1996,1997,,,,,,,0,0,0,0,0,0,0,26.5,0
1995,1996,,,,,,,0,0,0,0,0,0,0,20.2,0
1994,1995,1995/04/10,,,1995/06/01,36.7,,0,0,0,2,0.14,2.13,2.13,38.2,5.59
1993,1994,1994/04/28,,,1994/08/08,,,0,0,0,1.62,0.18,1.8,1.8,58.7,3.07
1992,1993,1993/03/30,,,1993/07/03,,,0,0,0,1.5,0.15,1.65,1.65,,
