盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,,,,,,0,0,0,0,0,0,0,22.4,0
2016,2017,2017/06/23,,,,,,0,0,0,0,0,0,0,16,0
2015,2016,2016/06/23,2016/07/11,8.3,,,2016/08/04,0,0.3,0.3,0,0,0,0.3,8.7,3.45
2014,2015,2015/06/25,2015/07/13,8.4,,,2015/08/06,0.23,0.27,0.5,0,0,0,0.5,8.82,5.67
2013,2014,2014/06/06,2014/06/24,10.5,,,,0.1,0.5,0.6,0,0,0,0.6,10.1,5.93
2012,2013,2013/06/10,2013/07/03,9.88,,,,0.37,0,0.37,0,0,0,0.37,9.91,3.73
2011,2012,2012/06/28,2012/08/15,10.25,,,,0.4,0.61,1.01,0,0,0,1.01,10.6,9.45
2010,2011,2011/06/22,2011/07/08,11.4,,,,0.73,0,0.73,0,0,0,0.73,11.4,6.41
2009,2010,2010/06/18,2010/07/05,11.1,,,,0.28,0,0.28,0,0,0,0.28,12.3,2.28
2008,2009,2009/06/10,2009/07/03,11.4,,,,0.65,0,0.65,0,0,0,0.65,11,5.9
2007,2008,2008/06/11,2008/07/11,13.9,,,,1.5,0,1.5,0,0,0,1.5,14.3,10.47
2006,2007,2007/06/15,2007/07/24,20.25,,,,1.38,0,1.38,0,0,0,1.38,19.3,7.16
2005,2006,2006/06/12,2006/06/28,17.75,,,,1.57,0,1.57,0,0,0,1.57,17.8,8.83
2004,2005,,2005/07/05,14.15,,,,1.16,0,1.16,0,0,0,1.16,14.7,7.9
2003,2004,2004/06/24,2004/07/13,15.7,,,,1.31,0,1.31,0,0,0,1.31,16.8,7.83
2002,2003,2003/06/03,2003/07/02,18.3,,,,1.02,0,1.02,0,0,0,1.02,17.8,5.73
2001,2002,2002/05/28,,,2002/07/10,,,0,0,0,1.3,0,1.3,1.3,23.8,5.47
2000,2001,,,,,,,0,0,0,1.3,0,1.3,1.3,20.8,6.25
1999,2000,,,,,,,0,0,0,0,1,1,1,30.8,3.24
1998,1999,1999/05/05,,,,,,0,0,0,1.2,0,1.2,1.2,36.9,3.25
1997,1998,,,,,,,0,0,0,4.1,1.9,6,6,101,5.94
1996,1997,1997/05/21,,,1997/06/28,,,0,0,0,3.5,1,4.5,4.5,150.5,2.99
1995,1996,1996/06/01,,,1996/06/29,,,0,0,0,3.5,0,3.5,3.5,66.8,5.24
1994,1995,1995/06/06,,,1995/08/19,,,0,0,0,2.5,0,2.5,2.5,68.2,3.67
1993,1994,1994/04/26,1994/06/25,,,,,1.6,0,1.6,0,0,0,1.6,,
1992,1993,1993/05/28,1993/06/25,,,,,1.1,0,1.1,0,0,0,1.1,,
