盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/07/26(即將除息),,,,2018/08/15(即將發放),6.91,0,6.91,0,0,0,6.91,152.4,4.54
2016,2017,2017/06/28,2017/07/27,156,,,2017/08/15,7.39,0.78,8.17,0,0,0,8.17,158.5,5.15
2015,2016,2016/06/15,2016/07/15,181.5,,,2016/08/02,8.87,0,8.87,0,0,0,8.87,189.3,4.69
2014,2015,2015/06/17,2015/07/20,240,2015/08/18,217.5,2015/08/04,9.51,0,9.51,0,0.84,0.84,10.35,266.9,3.88
2013,2014,2014/06/17,2014/07/17,358,2014/08/11,323.5,,8.27,0,8.27,0,1,1,9.27,340.6,2.72
2012,2013,2013/06/28,2013/07/17,366.5,2013/08/15,332,,8.79,0,8.79,0,1,1,9.79,347.8,2.81
2011,2012,2012/06/21,2012/07/12,302,2012/09/10,302.5,,10.85,0,10.85,0,1,1,11.85,363.5,3.26
2010,2011,2011/06/24,2011/07/14,506,2011/09/13,424.5,,9.44,0,9.44,0,1,1,10.44,477,2.19
2009,2010,2010/06/25,2010/07/15,464,2010/08/13,472.5,,8.7,0,8.7,0,1,1,9.7,435,2.23
2008,2009,2009/06/10,2009/06/25,446,2009/07/13,441,,10.73,0,10.73,0,1,1,11.73,392.3,2.99
2007,2008,2008/05/27,2008/06/12,628,2008/08/07,414,,14.63,0,14.63,0,1,1,15.63,422.3,3.7
2006,2007,2007/05/30,2007/06/15,335,,,,12.88,0,12.88,0,0,0,12.88,313.2,4.11
2005,2006,2006/05/24,2006/06/12,80.9,,,,3.87,0,3.87,0,0,0,3.87,80.3,4.82
2004,2005,2005/05/16,2005/06/02,53.1,,,,2.77,0,2.77,0,0,0,2.77,49.1,5.64
2003,2004,2004/05/19,2004/06/04,37.2,,,,2.49,0,2.49,0,0,0,2.49,39.2,6.34
2002,2003,2003/04/01,2003/04/21,32.8,,,,4.2,0,4.2,0,0,0,4.2,31.4,13.38
2001,2002,2002/06/11,2002/06/27,,,,,0.96,0,0.96,0,0,0,0.96,19.3,4.97
2000,2001,,,,,,,1.28,0,1.28,0,0,0,1.28,16.2,7.89
1999,2000,2000/06/15,2000/06/30,18.6,,,,1,0,1,0,0,0,1,19.4,5.16
1998,1999,1999/06/01,,,,,,0,0,0,0,0,0,0,17.9,0
1997,1998,1998/05/21,,,,,,0,0,0,1.5,0,1.5,1.5,28.2,5.33
1996,1997,1997/04/21,,,,,,0,0,0,0,0,0,0,,
1995,1996,1996/03/27,,,1996/09/26,,,0,0,0,2,0,2,2,,
1994,1995,1995/05/09,,,1995/07/30,,,0,0,0,2.5,0,2.5,2.5,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
