盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,2018/07/23(即將除息),,2018/07/23(即將除權),,2018/08/09(即將發放),3.5,0,3.5,0.3,0,0.3,3.8,396.7,0.96
2016,2017,2017/06/28,2017/08/16,256.5,2017/08/16,256.5,2017/08/31,1.6,0,1.6,0.2,0,0.2,1.8,235.4,0.76
2015,2016,2016/06/28,2016/08/26,172,2016/08/26,172,2016/09/14,2.1,0,2.1,0.2,0,0.2,2.3,143.9,1.6
2014,2015,2015/06/25,2015/08/07,167.5,2015/08/07,167.5,2015/08/28,3.2,0,3.2,0.3,0,0.3,3.5,205,1.71
2013,2014,2014/06/27,2014/08/06,317.5,2014/08/06,317.5,2014/08/29,2.7,0,2.7,0.3,0,0.3,3,285.6,1.05
2012,2013,2013/06/28,2013/08/07,178,2013/08/07,178,,2.7,0,2.7,0.3,0,0.3,3,213.8,1.4
2011,2012,2012/06/22,2012/08/09,245,2012/08/09,245,,5.5,0,5.5,0.5,0,0.5,6,258.2,2.32
2010,2011,2011/06/28,2011/07/28,381.5,2011/07/28,381.5,,3,0,3,0.3,0,0.3,3.3,252.9,1.3
2009,2010,2010/06/08,2010/07/13,70,2010/07/13,70,,0.3,0,0.3,0.2,0,0.2,0.5,77.1,0.65
2008,2009,2009/06/22,2009/07/09,29.6,,,,0.6,0,0.6,0,0,0,0.6,33.4,1.8
2007,2008,2008/06/24,2008/07/10,,,,,1.6,0,1.6,0,0,0,1.6,,
2006,2007,2007/06/25,2007/07/31,,,,,1.2,0,1.2,0,0,0,1.2,,
2005,2006,2006/06/26,2006/08/23,,2006/08/23,,,0.8,0,0.8,1.2,0,1.2,2,,
2004,2005,2005/06/28,2005/08/25,,2005/08/25,,,0.6,0,0.6,1.2,0,1.2,1.8,,
2003,2004,2004/06/30,2004/08/20,,2004/08/20,,,0.5,0,0.5,0.7,0,0.7,1.2,,
2002,2003,2003/06/27,2003/09/23,,2003/09/23,,,0.2,0,0.2,0.4,0,0.4,0.6,,
2001,2002,,,,,,,0,0,0,0.3,0,0.3,0.3,,
2000,2001,,,,,,,0,0,0,0.24,0.76,1,1,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
