盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/30,2018/07/11,166,,,2018/08/08(即將發放),9.6,0,9.6,0,0,0,9.6,175.1,5.48
2016,2017,2017/06/08,2017/07/21,152,,,2017/08/18,10.81,0,10.81,0,0,0,10.81,151.4,7.14
2015,2016,2016/06/07,2016/07/21,136,,,2016/08/18,8,0,8,0,0,0,8,139.2,5.75
2014,2015,2015/06/24,2015/07/20,156,,,2015/08/14,7,0,7,0,0,0,7,151.9,4.61
2013,2014,2014/06/19,2014/07/15,109.5,,,2014/08/08,6,0,6,0,0,0,6,122.2,4.91
2012,2013,2013/06/28,2013/07/15,77.9,,,,4.56,0,4.56,0,0,0,4.56,89.6,5.09
2011,2012,2012/06/15,2012/07/12,69.3,,,,6,0,6,0,0,0,6,76,7.89
2010,2011,2011/06/09,2011/07/19,98,,,,6,0,6,0,0,0,6,98.6,6.08
2009,2010,2010/06/17,2010/07/26,116,,,,4.55,0,4.55,0,0,0,4.55,112.6,4.04
2008,2009,2009/06/10,2009/07/09,68.6,,,,4.23,0,4.23,0,0,0,4.23,73.3,5.77
2007,2008,2008/06/11,2008/07/16,107,,,,5.67,0,5.67,0,0,0,5.67,99.5,5.7
2006,2007,2007/06/21,2007/07/19,167.5,,,,7,0,7,0,0,0,7,158.5,4.42
2005,2006,2006/06/12,2006/07/13,202.5,,,,7,0,7,0,0,0,7,206.9,3.38
2004,2005,2005/05/16,2005/07/05,,2005/07/05,,,5.38,0,5.38,2.12,0,2.12,7.5,,
2003,2004,,,,,,,1.73,0,1.73,6.48,0,6.48,8.21,,
2002,2003,,,,,,,5.01,0,5.01,0.56,0,0.56,5.57,,
2001,2002,,,,,,,2.3,0,2.3,1.17,0,1.17,3.47,,
