盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,,,,,,0,0,0,0,0,0,0,33,0
2016,2017,2017/06/06,2017/06/30,22.3,,,2017/07/27,0.5,0,0.5,0,0,0,0.5,20.9,2.39
2015,2016,2016/06/29,2016/07/15,13.1,,,2016/08/11,0.5,0,0.5,0,0,0,0.5,14.8,3.39
2014,2015,2015/06/30,2015/07/16,13.35,,,2015/08/12,0.5,0,0.5,0,0,0,0.5,14.1,3.55
2013,2014,2014/06/11,2014/07/08,14,,,,0.5,0,0.5,0,0,0,0.5,14.3,3.5
2012,2013,2013/06/19,2013/07/05,14.3,,,,0.5,0,0.5,0,0,0,0.5,15,3.33
2011,2012,2012/06/15,2012/07/12,15.6,,,,0.5,0,0.5,0,0,0,0.5,16.9,2.96
2010,2011,2011/06/22,2011/07/19,37,,,,10,0,10,0,0,0,10,32.8,30.46
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,40.5,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,16.3,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,13.1,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,13.2,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,10.4,0
2004,2005,2005/06/14,2005/06/30,9.72,,,,0.2,0,0.2,0,0,0,0.2,9.45,2.12
2003,2004,2004/05/27,2004/06/15,9.1,,,,0.2,0,0.2,0,0,0,0.2,10.4,1.92
2002,2003,2003/04/15,2003/05/05,6.9,,,,0.3,0,0.3,0,0,0,0.3,8.88,3.38
2001,2002,2002/05/22,2002/06/10,9.45,,,,0.6,0,0.6,0,0,0,0.6,10.7,5.62
2000,2001,2001/05/08,2001/05/25,9.7,,,,0.3,0,0.3,0,0,0,0.3,11.3,2.66
1999,2000,,,,,,,0,0,0,0,0,0,0,10.9,0
1998,1999,1999/05/04,,,,,,0,0,0,0,0,0,0,17.1,0
1997,1998,1998/05/05,,,,,,0,0,0,0,0,0,0,34.6,0
1996,1997,1997/05/10,,,,,,0,0,0,0,0,0,0,47.5,0
1995,1996,1996/05/02,,,,,,0,0,0,0,0,0,0,41.4,0
1994,1995,1995/04/21,1995/05/11,44,1995/06/17,36.19,,0.2,0,0.2,0.6,0.4,1,1.2,40.8,2.94
1993,1994,1994/04/22,,,1994/07/17,62.76,,0,0,0,0.7,0.5,1.2,1.2,66.3,1.81
1992,1993,1993/04/15,,,1993/07/10,56.99,,0,0,0,2,0.5,2.5,2.5,72.7,3.44
1991,1992,1992/06/01,,,1992/10/09,74.09,,0,0,0,0,1,1,1,123.1,0.81
1990,1991,1991/04/11,,,,,,0,0,0,0,0,0,0,86.2,0
1989,1990,1990/04/23,,,1990/12/01,63.03,,0,0,0,0,0.3,0.3,0.3,,
1988,1989,,,,,,,0.6,0,0.6,1.6,0,1.6,2.2,,
1987,1988,,,,,,,2.5,0,2.5,8.5,0,8.5,11,,
1986,1987,,,,,,,1,0,1,0,0,0,1,,
1985,1986,,,,,,,0,0,0,0,5.65,5.65,5.65,,
