盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/16,18.5,2018/07/16,18.5,2018/08/10(即將發放),1,0,1,0.8,0,0.8,1.8,19.5,9.25
2016,2017,2017/06/13,2017/08/24,13.8,2017/08/24,13.8,2017/09/20,0.6,0,0.6,0.25,0,0.25,0.85,14.8,5.76
2015,2016,2016/06/14,2016/08/02,8.95,,,2016/08/30,0.2,0,0.2,0,0,0,0.2,9.8,2.06
2014,2015,2015/06/23,2015/08/26,8.2,,,2015/09/23,0.2,0,0.2,0,0,0,0.2,10.3,1.95
2013,2014,2014/06/23,2014/08/26,11.65,,,2014/09/19,0.4,0,0.4,0,0,0,0.4,12.4,3.21
2012,2013,2013/06/17,2013/08/28,13.7,2013/08/28,13.7,,0.8,0,0.8,0.2,0,0.2,1,15.2,6.57
2011,2012,2012/06/05,2012/08/10,16.65,2012/08/10,16.65,,0.5,0,0.5,0.5,0,0.5,1,16.4,6.07
2010,2011,2011/06/09,2011/07/29,23.05,,,,1.98,0,1.98,0,0,0,1.98,20.1,9.86
2009,2010,2010/06/14,2010/08/05,18.7,2010/08/05,18.7,,0.8,0,0.8,0.2,0,0.2,1,19.4,5.16
2008,2009,2009/06/16,2009/07/31,14.1,,,,0.2,0,0.2,0,0,0,0.2,13.6,1.44
2007,2008,2008/06/10,2008/08/01,15.35,2008/08/01,15.35,,1,0,1,0.4,0,0.4,1.4,15.4,9.06
2006,2007,2007/06/15,2007/08/09,18.9,2007/08/09,18.9,,0.6,0,0.6,0.6,0,0.6,1.2,19.7,6.1
2005,2006,2006/06/09,2006/08/08,10.6,2006/08/08,10.6,,0.41,0,0.41,0.2,0,0.2,0.61,11.7,5.2
2004,2005,2005/05/31,2005/08/04,11.05,2005/08/04,11.05,,0.4,0,0.4,0.4,0,0.4,0.8,11.6,6.89
2003,2004,2004/05/25,2004/06/17,9.85,,,,0.4,0,0.4,0,0,0,0.4,13.1,3.08
2002,2003,2003/05/30,2003/07/22,15,2003/07/22,15,,0.2,0,0.2,0.2,0,0.2,0.4,14.2,2.82
2001,2002,,,,,,,0,0,0,0,0,0,0,11.2,0
2000,2001,,,,,,,0,0,0,0.3,0,0.3,0.3,5.17,5.8
1999,2000,2000/05/30,2000/07/21,,2000/07/21,,,0.2,0,0.2,0.8,0.2,1,1.2,15.2,7.88
1998,1999,1999/06/08,1999/07/21,,1999/07/21,,,0.1,0,0.1,0.3,0.2,0.5,0.6,24.2,2.48
1997,1998,1998/05/26,,,1998/07/23,,,0,0,0,0,0.6,0.6,0.6,20.6,2.91
1996,1997,1997/05/23,1997/07/04,,1997/07/04,,,0.2,0,0.2,0.8,0.6,1.4,1.6,30.9,5.18
1995,1996,1996/05/07,1996/05/29,,1996/05/29,,,0.3,0,0.3,1.4,0.3,1.7,2,32.2,6.21
1994,1995,1995/05/12,1995/05/30,,1995/07/19,,,0.2,0,0.2,2.4,0.3,2.7,2.9,48.6,5.97
1993,1994,,,,,,,0,0,0,0,0,0,0,51.9,0
1992,1993,1993/06/10,,,,,,0,0,0,0,0,0,0,18.3,0
1991,1992,1992/06/12,1992/07/04,,1992/10/05,,,0.3,0,0.3,0.5,0.4,0.9,1.2,25.3,4.74
1990,1991,1991/05/16,,,,,,0.5,0,0.5,0.7,1,1.7,2.2,40.1,5.48
1989,1990,1990/05/11,,,,,,0.2,0,0.2,0.5,0.3,0.8,1,,
1988,1989,,,,,,,1.5,0,1.5,0,0,0,1.5,,
1987,1988,,,,,,,0,0,0,3.8,0,3.8,3.8,,
1986,1987,,,,,,,0,0,0,6.12,0,6.12,6.12,,
1985,1986,,,,,,,0.8,0,0.8,0,0,0,0.8,,
1984,1985,,,,,,,0,0,0,2.4,0,2.4,2.4,,
