盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/04,34.4,,,2018/07/27,2.9,0.1,3,0,0,0,3,35.7,8.41
2016,2017,2017/06/16,2017/07/12,34.65,,,2017/08/04,1.85,0.15,2,0,0,0,2,35.2,5.68
2015,2016,2016/06/16,2016/08/09,37.05,,,2016/09/10,2.82,0,2.82,0,0,0,2.82,37.6,7.51
2014,2015,2015/06/22,2015/08/27,32.3,2015/08/27,32.3,2015/10/01,1.5,0,1.5,0.5,0,0.5,2,42.7,4.69
2013,2014,2014/06/17,2014/07/29,48.8,,,2014/08/29,2.85,0.15,3,0,0,0,3,49.1,6.11
2012,2013,2013/06/18,2013/07/23,60,,,,3,0,3,0,0,0,3,59.3,5.06
2011,2012,2012/06/18,2012/07/16,52.6,,,,2.4,0.6,3,0,0,0,3,61.5,4.88
2010,2011,2011/04/29,2011/06/02,70,2011/06/02,70,,0.5,0,0.5,4.5,1,5.5,6,70.4,8.53
2009,2010,2010/06/17,2010/07/05,58.12,,,,2.28,0,2.28,0,0,0,2.28,63.5,3.59
2008,2009,2009/06/19,2009/07/23,72.24,2009/07/23,72.24,,1.15,0,1.15,0,0.5,0.5,1.65,64.7,2.55
2007,2008,2008/06/19,2008/08/13,64.78,2008/08/13,64.78,,1.5,0,1.5,0.25,0.25,0.5,2,72.4,2.76
2006,2007,2007/06/15,2007/07/30,68.31,2007/07/30,68.31,,0.86,0,0.86,1,0,1,1.86,65.9,2.82
2005,2006,2006/06/09,2006/07/18,57.9,2006/07/28,58.27,,1,0,1,1,0,1,2,50.7,3.94
2004,2005,2005/06/14,2005/07/18,19.35,2005/07/27,18.3,,1,0,1,0.9,0,0.9,1.9,20.9,9.09
2003,2004,2004/06/15,,,2004/08/26,16.38,,0,0,0,0.62,0,0.62,0.62,17.9,3.44
2002,2003,2003/06/06,2003/06/25,8.58,,,,0.52,0,0.52,0,0,0,0.52,9.45,5.51
2001,2002,2002/04/15,2002/07/09,10.55,2002/07/09,10.55,,0.35,0,0.35,0.35,0,0.35,0.7,10.4,6.78
2000,2001,2001/03/27,,,,,,0,0,0,0,0,0,0,11.3,0
1999,2000,2000/03/06,,,2000/04/30,,,0,0,0,0.5,0,0.5,0.5,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
