盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,,,,,,0,0,0,0,0,0,0,14.2,0
2016,2017,2017/06/28,2017/08/21,13.85,,,2017/09/15,0.77,0,0.77,0,0,0,0.77,15.7,4.91
2015,2016,2016/06/14,2016/08/01,12.75,,,2016/08/26,0.27,0,0.27,0,0,0,0.27,13.8,1.95
2014,2015,2015/06/16,2015/08/03,15.8,,,2015/08/28,0.18,0,0.18,0,0,0,0.18,18.9,0.95
2013,2014,2014/06/20,,,,,,0,0,0,0,0,0,0,24,0
2012,2013,2013/06/10,,,,,,0,0,0,0,0,0,0,9.45,0
2011,2012,2012/06/05,,,,,,0,0,0,0,0,0,0,7.48,0
2010,2011,2011/06/17,2011/07/21,11.1,2011/07/21,11.1,,0.2,0,0.2,0.55,0,0.55,0.75,11.5,6.52
2009,2010,2010/06/14,2010/07/22,19.8,2010/07/22,19.8,,0.3,0,0.3,0.7,0,0.7,1,20.6,4.85
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,12.9,0
2007,2008,,,,,,,0,0,0,0,0,0,0,7.93,0
2006,2007,2007/06/27,,,,,,0,0,0,0,0,0,0,11.7,0
2005,2006,2006/06/09,2006/07/04,8.7,,,,0.5,0,0.5,0,0,0,0.5,9.88,5.06
2004,2005,2005/06/24,,,,,,0,0,0,0,0,0,0,11.4,0
2003,2004,2004/06/15,2004/07/29,8.45,,,,0.7,0,0.7,0,0,0,0.7,10.4,6.75
2002,2003,2003/06/16,2003/07/30,13.85,2003/07/30,13.85,,0.85,0,0.85,0,0.21,0.21,1.07,13.4,7.93
2001,2002,,,,,,,0.2,0,0.2,0.3,0.5,0.8,1,17.8,5.62
2000,2001,2001/05/21,,,,,,0.3,0,0.3,0.3,0.7,1,1.3,14.4,9.05
1999,2000,2000/05/22,2000/08/15,,2000/08/15,,,0.7,0,0.7,0.8,0.7,1.5,2.2,25.9,8.51
1998,1999,1999/06/07,,,,,,1,0,1,0.7,0.3,1,2,29.9,6.69
1997,1998,1998/05/27,,,,,,1,0,1,2,0,2,3,49.1,6.11
1996,1997,1997/05/30,1997/07/05,95,1997/07/05,95,,1,0,1,2.5,0,2.5,3.5,89,3.93
1995,1996,1996/05/15,1996/06/25,,1996/06/25,,,1,0,1,3.5,0,3.5,4.5,,
1994,1995,,,,,,,1,0,1,5,0,5,6,,
1993,1994,,,,,,,2,0,2,0,0,0,2,,
1992,1993,,,,,,,0,0,0,1,0,1,1,,
