盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,2018/07/05,178.5,,,2018/07/27(即將發放),1.95,0,1.95,0,0,0,1.95,121.9,1.6
2016,2017,2017/06/07,2017/07/27,76.1,,,2017/08/16,2.5,1.5,4,0,0,0,4,84.5,4.73
2015,2016,2016/06/03,2016/07/05,58.8,,,2016/07/29,3.2,0,3.2,0,0,0,3.2,64.6,4.95
2014,2015,2015/06/03,2015/07/09,55.2,,,2015/07/31,2.5,0,2.5,0,0,0,2.5,52.5,4.76
2013,2014,2014/06/18,2014/07/17,30.25,,,2014/08/15,0.2,0,0.2,0,0,0,0.2,29.1,0.69
2012,2013,2013/06/14,2013/08/05,16.6,,,,0.2,0,0.2,0,0,0,0.2,20,1
2011,2012,2012/06/19,2012/09/24,17.6,,,,0.4,0,0.4,0,0,0,0.4,15.7,2.55
2010,2011,2011/06/22,2011/09/16,14.1,,,,1.2,0,1.2,0,0,0,1.2,20.4,5.88
2009,2010,2010/06/15,2010/08/26,31.45,,,,0.5,0,0.5,0,0,0,0.5,29.2,1.71
2008,2009,2009/06/19,2009/08/27,11.35,,,,0.3,0,0.3,0,0,0,0.3,12.1,2.49
2007,2008,2008/06/19,2008/08/14,13.2,2008/08/14,13.2,,1,0,1,0.2,0,0.2,1.2,12.9,9.32
2006,2007,2007/06/15,2007/07/25,30.7,2007/07/25,30.7,,1.3,0,1.3,0.1,0,0.1,1.4,25.2,5.54
2005,2006,2006/06/21,2006/10/05,16.55,2006/10/05,16.55,,1.19,0,1.19,0.1,0,0.1,1.28,18.1,7.11
2004,2005,2005/06/16,2005/08/17,14.45,2005/08/17,14.45,,1,0,1,0.2,0,0.2,1.2,14.4,8.36
2003,2004,2004/06/15,2004/08/17,14.95,2004/08/17,14.95,,0.8,0,0.8,0.2,0,0.2,1,18.1,5.52
2002,2003,2003/06/18,2003/07/30,17.2,,,,0.8,0,0.8,0,0,0,0.8,16.7,4.8
2001,2002,2002/06/18,2002/09/10,,2002/09/10,,,1,0,1,1,0,1,2,29.9,6.69
2000,2001,2001/07/11,2000/07/25,,2001/07/11,,,1,0,1,0.5,0,0.5,1.5,33,4.54
1999,2000,2000/07/12,,,2000/07/12,,,0,0,0,0.5,0,0.5,0.5,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
