盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,2018/07/23,11,,,2018/08/28(即將發放),0.5,0,0.5,0,0,0,0.5,11.4,4.38
2016,2017,2017/06/22,2017/07/20,8.77,,,2017/08/25,0.5,0,0.5,0,0,0,0.5,9.73,5.14
2015,2016,2016/06/21,2016/08/04,8.37,,,2016/09/07,0.51,0,0.51,0,0,0,0.51,8.61,5.87
2014,2015,2015/06/22,2015/08/31,8.4,,,2015/10/02,0.5,0.02,0.52,0,0,0,0.52,10.5,5.01
2013,2014,2014/06/04,2014/08/07,12.4,,,,1,0,1,0,0,0,1,12.9,7.75
2012,2013,2013/06/13,2013/07/16,14,,,,1,0,1,0,0,0,1,14.4,6.97
2011,2012,2012/06/18,2012/09/13,14.45,,,,0.5,0,0.5,0,0,0,0.5,14.1,3.54
2010,2011,2011/06/09,2011/08/08,14.6,2011/08/08,14.6,,0.75,0,0.75,0.75,0,0.75,1.5,15.6,9.59
2009,2010,2010/06/15,2010/08/10,16.3,2010/08/10,16.3,,0.3,0,0.3,1.2,0.2,1.4,1.7,17.3,9.83
2008,2009,2009/06/16,2009/08/06,18.15,2009/08/06,18.15,,0.3,0,0.3,1.4,0,1.4,1.7,18.5,9.18
2007,2008,2008/06/19,2008/08/14,15.4,2008/08/14,15.4,,0.3,0,0.3,1.45,0.25,1.7,2,19.8,10.09
2006,2007,2007/06/15,2007/08/01,36.9,2007/08/01,36.9,,0.3,0,0.3,1.4,0,1.4,1.7,25.7,6.62
2005,2006,2006/06/15,2006/08/03,13.05,2006/08/03,13.05,,0.7,0,0.7,1,0,1,1.7,14,12.13
2004,2005,2005/06/14,2005/08/03,11.6,2005/08/03,11.6,,0.5,0,0.5,0.5,0,0.5,1,12.8,7.84
2003,2004,2004/06/25,,,2004/08/10,13.7,,0,0,0,1.42,0,1.42,1.42,18.5,7.69
2002,2003,2003/05/02,,,2003/08/19,21.5,,0,0,0,1.64,0,1.64,1.64,21.9,7.5
2001,2002,2002/06/14,2002/07/30,18.4,2002/07/30,18.4,,0.25,0,0.25,1.15,0,1.15,1.4,17.4,8.06
2000,2001,2001/06/14,,,,,,0,0,0,0,0,0,0,6.2,0
1999,2000,2000/05/20,,,2000/07/06,12.65,,0,0,0,1.21,0.1,1.31,1.31,12.4,10.56
1998,1999,1999/05/21,,,1999/07/06,,,0,0,0,0.95,0.1,1.05,1.05,14.9,7.07
1997,1998,1998/03/20,,,1998/04/10,,,0,0,0,1,0.25,1.25,1.25,,
1996,1997,1997/05/12,1997/05/31,,1997/07/26,,,0.5,0,0.5,0.7,1,1.7,2.2,,
1995,1996,,,,,,,0.3,0,0.3,0,0,0,0.3,,
1994,1995,,,,,,,0.5,0,0.5,1.5,0.43,1.93,2.43,,
1993,1994,,,,,,,0.3,0,0.3,0,0,0,0.3,,
1992,1993,,,,,,,0,0,0,2.1,0.9,3,3,,
