盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,,,,,,3,0,3,0,0,0,3,54.8,5.48
2016,2017,2017/05/31,2017/08/24,47.95,,,2017/09/29,2.75,0,2.75,0,0,0,2.75,47.4,5.8
2015,2016,2016/06/07,2016/08/25,38.4,,,2016/09/30,1.71,0.69,2.4,0,0,0,2.4,37.7,6.37
2014,2015,2015/06/10,2015/08/26,25.1,,,2015/09/30,2.8,0,2.8,0,0,0,2.8,35.4,7.91
2013,2014,2014/06/11,2014/08/25,40.85,,,2014/10/09,1.8,0.2,2,0,0,0,2,36.7,5.45
2012,2013,2013/06/10,2013/08/23,24.6,,,,0,1.6,1.6,0,0,0,1.6,24.9,6.42
2011,2012,2012/06/28,2012/08/23,22.9,,,,1.2,0,1.2,0,0,0,1.2,23.2,5.16
2010,2011,2011/06/15,2011/08/25,19.5,,,,2,0,2,0,0,0,2,24.4,8.21
2009,2010,2010/06/14,2010/08/25,30.2,2010/08/25,30.2,,1.8,0,1.8,0.2,0,0.2,2,31.3,6.38
2008,2009,2009/06/10,2009/08/25,30.75,2009/08/25,30.75,,1.6,0,1.6,0.4,0,0.4,2,28,7.16
2007,2008,2008/06/13,2008/08/25,31.5,2008/08/25,31.5,,3,0,3,0.6,0,0.6,3.6,32.6,11.04
2006,2007,2007/06/11,2007/08/23,44.4,2007/08/23,44.4,,2.8,0,2.8,0.8,0,0.8,3.6,49.6,7.25
2005,2006,2006/06/12,2006/08/24,33,2006/08/24,33,,2.2,0,2.2,1,0,1,3.2,38.6,8.27
2004,2005,2005/06/13,2005/08/25,29.25,2005/08/25,29.25,,2.09,0,2.09,0.89,0,0.89,2.98,33.2,8.98
2003,2004,2004/06/01,,,,,,1.73,0,1.73,0.69,0,0.69,2.42,34.4,7.03
2002,2003,2003/06/03,2003/08/14,29.6,2003/08/14,29.6,,1,0,1,1,0,1,2,31,6.46
2001,2002,2002/06/03,2002/08/14,33.7,2002/08/14,33.7,,0.3,0,0.3,0.5,0,0.5,0.8,31.5,2.54
2000,2001,2001/05/30,,,2001/07/25,11.18,,0,0,0,1.8,0,1.8,1.8,19,9.47
1999,2000,2000/04/18,,,2000/06/20,,,0,0,0,1.75,0.25,2,2,24.1,8.29
1998,1999,,,,,,,0,0,0,1.95,0,1.95,1.95,,
1997,1998,,,,,,,0,0,0,3,0,3,3,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
