盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,,,,,,0,0,0,0,0,0,0,12.8,0
2016,2017,2017/06/20,,,,,,0,0,0,0,0,0,0,9.14,0
2015,2016,2016/06/20,,,,,,0,0,0,0,0,0,0,8.72,0
2014,2015,2015/06/16,,,,,,0,0,0,0,0,0,0,10.7,0
2013,2014,2014/06/30,,,,,,0,0,0,0,0,0,0,14.7,0
2012,2013,2013/06/20,,,,,,0,0,0,0,0,0,0,10.8,0
2011,2012,2012/06/26,,,,,,0,0,0,0,0,0,0,8.22,0
2010,2011,2011/06/21,,,,,,0,0,0,0,0,0,0,10.4,0
2009,2010,2010/06/29,,,,,,0,0,0,0,0,0,0,14.7,0
2008,2009,2009/06/26,2009/07/14,12.6,,,,0.2,0,0.2,0,0,0,0.2,13.2,1.51
2007,2008,2008/06/13,2008/07/31,17.65,2008/07/31,17.65,,1.3,0,1.3,0.3,0,0.3,1.6,19.1,8.39
2006,2007,2007/05/15,2007/08/09,40.45,2007/08/09,40.45,,1.5,0,1.5,0.5,0,0.5,2,36.9,5.42
2005,2006,2006/06/28,2006/08/10,34.66,2006/08/10,34.66,,2.4,0,2.4,0.5,0,0.5,2.9,38.3,7.57
2004,2005,2005/06/24,2005/08/30,48.15,2005/08/30,48.15,,1.3,0,1.3,1,0,1,2.3,39,5.9
2003,2004,2004/06/15,2004/08/17,,2004/08/17,,,1,0,1,1,0,1,2,,
2002,2003,2003/06/27,2003/09/05,,2003/09/05,,,0.6,0,0.6,0.6,0,0.6,1.2,,
2001,2002,,,,,,,0.2,0,0.2,1.2,0,1.2,1.4,,
2000,2001,,,,,,,0.3,0,0.3,1.2,0,1.2,1.5,,
1998,1999,,,,,,,0,0,0,0.5,0,0.5,0.5,,
