盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,,,,,,0,0,0,0,0,0,0,15.7,0
2016,2017,2017/06/14,,,,,,0,0,0,0,0,0,0,17.6,0
2015,2016,2016/06/29,,,,,,0,0,0,0,0,0,0,18.7,0
2014,2015,2015/06/25,2015/07/23,14.25,,,2015/08/27,0.79,0,0.79,0,0,0,0.79,19.2,4.12
2013,2014,2014/06/24,2014/07/24,30.2,,,2014/08/26,2.3,0,2.3,0,0,0,2.3,29.7,7.74
2012,2013,2013/06/25,2013/07/31,28.25,,,,2,0,2,0,0,0,2,31.7,6.3
2011,2012,2012/06/20,2012/07/25,29.9,,,,1.78,0,1.78,0,0,0,1.78,37.5,4.75
2010,2011,2011/06/09,2011/08/15,27.75,,,,2.6,0,2.6,0,0,0,2.6,36.6,7.1
2009,2010,2010/06/18,2010/07/19,50.7,,,,1.93,0,1.93,0,0,0,1.93,56.3,3.43
2008,2009,2009/06/16,2009/08/17,68.3,2009/08/17,68.3,,0.45,0,0.45,0.01,0,0.01,0.46,54.3,0.85
2007,2008,2008/06/13,2008/07/29,43.65,2008/07/29,43.65,,1.2,0,1.2,0.3,0,0.3,1.5,41.4,3.62
2006,2007,2007/06/15,2007/09/13,138,2007/09/13,138,,0.99,0,0.99,0.5,0,0.5,1.49,82.9,1.8
2005,2006,2006/06/14,2006/09/06,32.1,2006/09/06,32.1,,0.4,0,0.4,0.4,0,0.4,0.8,37.8,2.11
2004,2005,2005/06/13,,,,,,0,0,0,0,0,0,0,27.6,0
2003,2004,2004/06/02,,,2004/11/11,17.7,,0,0,0,0.25,0.25,0.5,0.5,24.4,2.05
2002,2003,2003/05/15,2003/07/22,38.8,2003/07/22,38.8,,0.5,0,0.5,1.49,0,1.49,1.99,35.9,5.55
2001,2002,2002/06/13,,,,,,0,0,0,0,0,0,0,59.4,0
2000,2001,2001/04/25,,,,,,0,0,0,0,0,0,0,45.4,0
1999,2000,2000/04/27,,,2000/06/18,,,0,0,0,2.75,0.25,3,3,125.5,2.39
1998,1999,1999/04/22,,,1999/05/24,,,0,0,0,0.6,0.4,1,1,139.9,0.72
1997,1998,,,,,,,0,0,0,1.1,0.4,1.5,1.5,,
1996,1997,,,,,,,0,0,0,1.3,0.7,2,2,,
1995,1996,,,,,,,0,0,0,1.05,0,1.05,1.05,,
1994,1995,,,,,,,0,0,0,7.6,0,7.6,7.6,,
