盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/28,,,,,,2.5,0,2.5,0,0,0,2.5,65.2,3.83
2016,2017,2017/06/28,2017/09/07,75.5,,,2017/09/30,3,0,3,0,0,0,3,86.8,3.46
2015,2016,2016/06/29,2016/10/20,,,,2016/11/11,0.5,0,0.5,0,0,0,0.5,57.8,0.87
2014,2015,2015/06/29,2015/10/27,,,,2015/11/18,0.3,0,0.3,0,0,0,0.3,,
2013,2014,2014/06/25,2014/09/10,,2014/09/10,,2014/10/02,0.3,0,0.3,0,0,0,0.3,,
2012,2013,2013/06/26,2013/09/23,,,,,0.2,0,0.2,0,0,0,0.2,,
2011,2012,,,,,,,0.3,0,0.3,0.2,0,0.2,0.5,,
2005,2006,,,,,,,0,0,0,0,0,0,0,,
2004,2005,,,,,,,0.12,0,0.12,0.88,0,0.88,1,,
2003,2004,,,,,,,0.3,0,0.3,1.98,0.72,2.7,3,,
