盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/08/15,14.5,,,2018/08/31(即將發放),0.6,0,0.6,0,0,0,0.6,14.2,4.22
2016,2017,2017/06/20,2017/08/15,10.9,,,2017/08/31,0.4,0,0.4,0,0,0,0.4,12.4,3.23
2015,2016,2016/06/17,,,,,,0,0,0,0,0,0,0,8.74,0
2014,2015,2015/06/17,,,,,,0,0,0,0,0,0,0,8.17,0
2013,2014,2014/06/20,,,,,,0,0,0,0,0,0,0,10.6,0
2012,2013,2013/06/18,,,,,,0,0,0,0,0,0,0,10.4,0
2011,2012,2012/06/15,2012/08/23,11.8,2012/08/23,11.8,,0.62,0,0.62,0.62,0,0.62,1.23,12.8,9.64
2010,2011,2011/06/15,2011/09/16,13.95,2011/09/16,13.95,,0.23,0,0.23,0.69,0,0.69,0.92,16.3,5.63
2009,2010,2010/06/14,2010/09/10,19.05,2010/09/10,19.05,,0.6,0,0.6,1.19,0,1.19,1.79,21.3,8.39
2008,2009,2009/06/19,,,2009/08/19,17.95,,0,0,0,1,0,1,1,16.8,5.96
2007,2008,2008/05/30,2008/07/29,24.4,2008/07/29,24.4,,1.51,0,1.51,2.01,0,2.01,3.52,26.4,13.34
2006,2007,2007/04/30,2007/07/27,52.33,2007/07/27,52.33,,2.5,0,2.5,1,0,1,3.5,54.3,6.44
2005,2006,2006/06/09,2006/07/19,46.06,2006/07/19,46.06,,2,0,2,1.5,0,1.5,3.5,57.6,6.08
2004,2005,2005/06/10,2005/07/11,54.74,2005/07/11,54.74,,1,0,1,1,0,1,2,50.2,3.98
2003,2004,2004/06/03,,,2004/08/25,48.6,,0,0,0,1,0,1,1,64.7,1.55
2002,2003,2003/05/06,,,,,,0,0,0,0,0,0,0,50.9,0
2001,2002,2002/05/23,,,,,,0,0,0,0,0,0,0,27.4,0
2000,2001,2001/06/14,,,,,,0,0,0,0,0,0,0,33.6,0
1999,2000,2000/06/19,,,,,,0,0,0,0,0,0,0,52,0
1998,1999,1999/06/28,,,,,,0,0,0,0,0,0,0,24.5,0
1997,1998,1998/06/05,,,,,,0,0,0,0,0,0,0,14.3,0
1996,1997,1997/05/08,,,,,,0,0,0,0,0,0,0,19.6,0
1995,1996,1996/06/14,,,,,,0,0,0,0,0,0,0,11.7,0
1994,1995,,,,,,,0.75,0,0.75,0,0,0,0.75,10.2,7.34
1993,1994,1994/06/15,,,1994/08/17,,,0,0,0,1.2,0,1.2,1.2,,
1992,1993,,,,,,,0.4,0,0.4,1.85,0,1.85,2.25,,
1991,1992,,,,,,,0,0,0,1.5,0,1.5,1.5,,
1990,1991,,,,,,,0,0,0,1.8,0,1.8,1.8,,
1989,1990,,,,,,,0,0,0,1.5,0.5,2,2,,
1988,1989,,,,,,,0,0,0,2,1,3,3,,
