盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/28,,,,,,0,0,0,0,0,0,0,11.7,0
2016,2017,2017/06/29,,,,,,0,0,0,0,0,0,0,9.94,0
2015,2016,2016/06/23,,,,,,0,0,0,0,0,0,0,6.93,0
2014,2015,2015/06/26,2015/07/21,8.06,,,2015/08/27,0.4,0,0.4,0,0,0,0.4,8.39,4.77
2013,2014,2014/06/19,2014/07/03,9.8,,,,0.5,0,0.5,0,0,0,0.5,10.5,4.78
2012,2013,2013/06/24,,,,,,0,0,0,0,0,0,0,9.5,0
2011,2012,2012/06/12,,,,,,0,0,0,0,0,0,0,8.64,0
2010,2011,2011/06/27,2011/07/26,12.75,,,,1.1,0,1.1,0,0,0,1.1,12,9.17
2009,2010,2010/06/14,2010/07/14,12.8,,,,0.6,0,0.6,0,0,0,0.6,14,4.27
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,8.6,0
2007,2008,2008/06/13,2008/07/01,11.9,,,,0.9,0,0.9,0,0,0,0.9,9.91,9.08
2006,2007,2007/06/21,2007/07/19,16.5,,,,1.4,0,1.4,0,0,0,1.4,14.8,9.47
2005,2006,2006/06/19,2006/09/07,11.7,,,,0.3,0,0.3,0,0,0,0.3,12.1,2.48
2004,2005,2005/06/13,2005/06/29,10.7,,,,0.6,0,0.6,0,0,0,0.6,10.8,5.57
2003,2004,2004/06/21,2004/07/07,11.45,,,,0.49,0,0.49,0,0,0,0.49,12.6,3.9
2002,2003,2003/06/23,2003/08/06,7.55,2003/08/06,7.55,,0.05,0,0.05,0.03,0.02,0.05,0.1,7.71,1.3
2001,2002,2002/06/26,,,,,,0,0,0,0,0,0,0,5.05,0
2000,2001,2001/06/27,,,,,,0,0,0,0,0,0,0,3.76,0
1999,2000,2000/06/20,2000/08/10,7.6,2000/08/10,7.6,,0.2,0,0.2,0.05,0.35,0.4,0.6,8.21,7.31
1998,1999,1999/06/15,,,1999/08/10,8.76,,0,0,0,0.4,0.1,0.5,0.5,10.9,4.6
1997,1998,1998/05/27,,,1998/07/21,14.05,,0,0,0,0.5,0,0.5,0.5,14.3,3.5
1996,1997,1997/06/19,,,1997/08/12,16.95,,0,0,0,0.3,0.2,0.5,0.5,18,2.79
1995,1996,1996/06/26,,,1996/08/14,16,,0,0,0,0.4,0.1,0.5,0.5,17.9,2.8
1994,1995,1995/06/20,1995/08/04,17.4,1995/08/04,17.4,,0.5,0,0.5,0,0.5,0.5,1,21.4,4.66
1993,1994,1994/05/24,,,1994/08/09,26,,0,0,0,0,1,1,1,26.3,3.8
1992,1993,1993/05/25,1993/06/23,21.4,1993/08/18,20.5,,0.5,0,0.5,0.06,0.94,1,1.5,23.2,6.48
1991,1992,1992/05/26,,,1992/11/14,23.8,,0,0,0,0,1,1,1,38,2.63
1990,1991,1991/06/17,,,1991/10/30,32.89,,0,0,0,0,1,1,1,43.3,2.31
1989,1990,1990/05/21,,,1990/11/30,44.61,,0,0,0,1.4,1.6,3,3,,
1988,1989,,,,,,,0,0,0,0.62,0.62,1.24,1.24,,
1987,1988,,,,,,,0,0,0,0.83,0.58,1.41,1.41,,
