盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/07/18,27.4,,,2018/08/15(即將發放),0.4,0.4,0.8,0,0,0,0.8,28.5,2.81
2016,2017,2017/06/21,2017/07/13,17.15,,,2017/08/04,0.82,0,0.82,0,0,0,0.82,18.4,4.45
2015,2016,2016/06/22,2016/07/11,17.05,,,2016/08/05,1,0,1,0,0,0,1,18.3,5.46
2014,2015,2015/06/11,2015/07/09,15.45,,,2015/08/06,1.2,0,1.2,0,0,0,1.2,16.9,7.12
2013,2014,2014/06/25,2014/07/25,20.3,,,2014/08/21,0,0.31,0.31,0,0,0,0.31,18.3,1.68
2012,2013,2013/06/26,2013/07/29,11.8,,,,0.3,0,0.3,0,0,0,0.3,12.3,2.44
2011,2012,2012/06/27,2012/07/23,11.55,,,,0.35,0,0.35,0,0,0,0.35,12.3,2.84
2010,2011,2011/06/22,2011/07/07,20.1,,,,2,0,2,0,0,0,2,19,10.51
2009,2010,2010/06/18,2010/08/05,25.95,,,,1.2,0,1.2,0,0,0,1.2,25.6,4.69
2008,2009,2009/06/19,2009/08/10,17.05,2009/08/10,17.05,,0.4,0,0.4,0.4,0,0.4,0.8,16,4.99
2007,2008,2008/06/13,2008/07/22,16.8,2008/07/22,16.8,,2.39,0,2.39,0.4,0,0.4,2.79,20.3,13.73
2006,2007,2007/06/11,2007/07/31,32.85,2007/07/31,32.85,,2.2,0,2.2,0.3,0,0.3,2.5,31.4,7.95
2005,2006,2006/06/06,2006/08/17,27.25,2006/08/17,27.25,,2.29,0,2.29,0.7,0,0.7,2.98,29.9,9.97
2004,2005,2005/06/17,2005/08/18,32.95,2005/08/18,32.95,,2.5,0,2.5,0.5,0,0.5,3,31.8,9.43
2003,2004,2004/05/27,2004/07/29,28.2,2004/07/29,28.2,,1.8,0,1.8,0.5,0,0.5,2.3,36.2,6.36
2002,2003,2003/06/19,2003/07/22,22.6,2003/07/22,22.6,,1.6,0,1.6,0.5,0,0.5,2.1,26.4,7.95
2001,2002,2002/06/21,2002/12/18,,2002/12/18,,,1.5,0,1.5,1.5,0,1.5,3,32.3,9.29
2000,2001,2001/06/22,,,,,,3,0,3,3,0,3,6,,
