盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/17,,,,,,0,0,0,0,0,0,0,13.1,0
2016,2017,2017/05/11,,,,,,0,0,0,0,0,0,0,8.94,0
2015,2016,2016/06/20,,,,,,0,0,0,0,0,0,0,6.54,0
2014,2015,2015/06/15,,,,,,0,0,0,0,0,0,0,7.96,0
2013,2014,2014/06/23,2014/07/17,12.15,,,2014/08/12,0.5,0,0.5,0,0,0,0.5,12.4,4.03
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,5.8,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,3.66,0
2010,2011,2011/06/10,,,,,,0,0,0,0,0,0,0,5.51,0
2009,2010,2010/06/21,,,,,,0,0,0,0,0,0,0,7.99,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,5.93,0
2007,2008,2008/06/13,2008/07/23,9.8,2008/09/11,5.99,,0.59,0,0.59,1.47,0.35,1.82,2.41,8.34,28.9
2006,2007,2007/05/30,2007/11/22,11.75,,,,0.25,0,0.25,0,0,0,0.25,9.34,2.68
2005,2006,2006/06/29,2006/08/15,8.91,2006/08/15,8.91,,0.5,0,0.5,1.09,0.41,1.5,2,10.5,18.97
2004,2005,2005/06/29,,,2005/08/19,11.05,,0,0,0,1.19,1,2.19,2.19,12.5,17.59
2003,2004,2004/03/29,,,2004/05/12,18.1,,0,0,0,1.32,0,1.32,1.32,18.4,7.18
2002,2003,2003/06/18,,,,,,0,0,0,0,0,0,0,7.31,0
2001,2002,2002/06/24,,,,,,0,0,0,0,0,0,0,6,0
2000,2001,2001/06/21,,,,,,0,0,0,0,0,0,0,6.93,0
1999,2000,2000/05/11,,,,,,0,0,0,0,0,0,0,15,0
1998,1999,1999/05/24,,,1999/10/14,10.98,,0,0,0,0,2.2,2.2,2.2,12.1,18.12
1997,1998,1998/04/15,,,1998/08/01,23.17,,0,0,0,1.2,1,2.2,2.2,23.9,9.19
1996,1997,1997/04/07,,,1997/05/31,,,0,0,0,1.3,0,1.3,1.3,24.6,5.28
1995,1996,1996/06/24,,,1996/07/23,,,0,0,0,1.6,0,1.6,1.6,23.9,6.68
1994,1995,1995/05/12,,,,,,0,0,0,0,0,0,0,23.3,0
1993,1994,1994/04/07,1994/04/25,,,,,1.2,0,1.2,0,0,0,1.2,,
1992,1993,1993/06/19,1993/11/08,,,,,1,0,1,0,0,0,1,,
