盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/07/23,27.55,,,2018/08/10,0.5,0,0.5,0,0,0,0.5,29.1,1.71
2016,2017,2017/06/16,2017/07/12,18.15,,,2017/08/11,0.1,0,0.1,0,0,0,0.1,23.4,0.43
2015,2016,2016/06/15,,,,,,0,0,0,0,0,0,0,12.8,0
2014,2015,2015/06/16,,,,,,0,0,0,0,0,0,0,14.8,0
2013,2014,2014/06/24,2014/07/31,24.65,,,2014/08/15,0.3,0,0.3,0,0,0,0.3,24.2,1.24
2012,2013,2013/06/14,2013/07/22,25.5,,,,0,0.3,0.3,0,0,0,0.3,29,1.04
2011,2012,2012/06/18,2012/08/07,40,2012/08/07,40,,2,0,2,1.5,0,1.5,3.49,42.5,8.22
2010,2011,2011/06/15,2011/07/26,65.3,2011/07/26,65.3,,0.5,0,0.5,2,0,2,2.5,58.6,4.26
2009,2010,2010/06/15,2010/08/17,37.7,,,,2,0,2,0,0,0,2,37.9,5.27
2008,2009,2009/06/19,2009/08/12,23.25,2009/08/12,23.25,,1,0,1,0.5,0,0.5,1.5,24.8,6.05
2007,2008,2008/06/13,2008/08/06,31.34,2008/08/06,31.34,,0.92,0,0.92,3.68,0,3.68,4.6,34.7,13.25
2006,2007,2007/06/13,2007/08/23,41.44,2007/08/23,41.44,,1.5,0,1.5,1.7,0,1.7,3.2,46.9,6.82
2005,2006,2006/06/15,2006/08/23,25.57,2006/08/23,25.57,,1.5,0,1.5,1.5,0,1.5,3,30.6,9.82
2004,2005,2005/06/15,2005/08/23,23.84,2005/08/23,23.84,,1.5,0,1.5,1.5,0,1.5,3,26.8,11.18
2003,2004,2004/06/18,2004/08/27,24.3,2004/08/27,24.3,,1.4,0,1.4,1.4,0,1.4,2.8,29.2,9.58
2002,2003,2003/06/27,2003/07/25,,,,,1,0,1,2,0,2,3,,
2001,2002,,,,,,,1,0,1,1.6,0,1.6,2.6,,
