盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/08/09,32.15,,,2018/09/12(即將發放),2.8,0,2.8,0,0,0,2.8,31.8,8.81
2016,2017,2017/06/16,2017/07/13,29.65,,,2017/08/18,2.48,0,2.48,0,0,0,2.48,28.7,8.62
2015,2016,2016/06/24,2016/09/05,18.95,,,2016/09/30,0.94,0,0.94,0,0,0,0.94,17.7,5.29
2014,2015,2015/06/12,2015/07/30,13.05,,,2015/08/21,1.1,0,1.1,0,0,0,1.1,14.7,7.46
2013,2014,2014/06/17,2014/08/05,17.7,,,2014/08/25,0.67,0,0.67,0,0,0,0.67,17.4,3.87
2012,2013,2013/06/19,2013/07/18,14.45,,,,0.4,0,0.4,0,0,0,0.4,14.4,2.8
2011,2012,2012/06/19,2012/07/17,13.15,,,,1.19,0,1.19,0,0,0,1.19,15,7.95
2010,2011,2011/06/15,2011/08/18,17.65,,,,1.46,0,1.46,0,0,0,1.46,21.1,6.95
2009,2010,2010/06/15,2010/07/15,23.85,,,,1.07,0,1.07,0,0,0,1.07,24.3,4.39
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,13.8,0
2007,2008,2008/06/13,2008/07/11,9.08,,,,0.51,0,0.51,0,0,0,0.51,9.76,5.24
2006,2007,2007/06/15,2007/08/14,24.74,2007/08/14,24.74,,0.26,0,0.26,0,0.6,0.6,0.87,18,4.84
2005,2006,2006/06/14,2006/08/03,17.2,2006/08/03,17.2,,0.71,0,0.71,0.71,0,0.71,1.43,18.9,7.54
2004,2005,2005/05/18,2005/06/29,22.91,2005/06/29,22.91,,0.99,0,0.99,0.41,0,0.41,1.4,22.9,6.13
2003,2004,2004/05/11,2004/06/24,20.8,2004/06/24,20.8,,0.8,0,0.8,1.2,0,1.2,2,24.6,8.13
2002,2003,2003/06/27,,,2003/07/29,,,0,0,0,0.5,0,0.5,0.5,,
2001,2002,2002/06/03,,,2002/06/14,,,0,0,0,0.75,0.25,1,1,,
