盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/08/06(即將除息),,,,2018/09/07(即將發放),1.6,0,1.6,0,0,0,1.6,26.3,6.09
2016,2017,2017/06/16,2017/08/03,25.25,,,2017/09/08,1.32,0.38,1.7,0,0,0,1.7,26,6.53
2015,2016,2016/06/16,2016/08/04,22.85,,,2016/09/09,1.23,0.3,1.53,0,0,0,1.53,23.7,6.46
2014,2015,2015/06/15,2015/08/13,19.75,,,2015/09/04,1.5,0,1.5,0,0,0,1.5,23.6,6.35
2013,2014,2014/06/23,2014/08/21,24.2,,,2014/09/12,1.28,0,1.28,0,0,0,1.28,25.1,5.11
2012,2013,2013/06/17,2013/08/29,16.05,,,,1,0,1,0,0,0,1,17.8,5.61
2011,2012,2012/06/22,2012/07/30,14.95,,,,0.7,0,0.7,0,0,0,0.7,16.5,4.25
2010,2011,2011/06/28,2011/07/28,19.35,,,,1.2,0,1.2,0,0,0,1.2,20,6.01
2009,2010,2010/06/14,2010/07/22,24.2,,,,1,0,1,0,0,0,1,25.3,3.95
2008,2009,2009/06/16,2009/08/03,19,2009/08/03,19,,1.13,0,1.13,0.3,0,0.3,1.43,19.5,7.34
2007,2008,2008/06/25,2008/08/14,26.1,2008/08/14,26.1,,1.3,0,1.3,0.7,0.5,1.2,2.5,26.6,9.39
2006,2007,2007/06/15,2007/07/23,65.4,2007/07/23,65.4,,1.2,0,1.2,1.2,0,1.2,2.4,57.6,4.16
2005,2006,2006/06/14,2006/08/10,26.25,2006/08/10,26.25,,0.8,0,0.8,1,0,1,1.8,32,5.63
2004,2005,2005/06/14,2005/08/01,21.65,2005/08/01,21.65,,0.51,0,0.51,0.71,0,0.71,1.22,23.3,5.24
2003,2004,2004/06/15,2004/08/04,17.9,2004/08/04,17.9,,0.5,0,0.5,0.5,0,0.5,1,23.6,4.24
2002,2003,2003/05/30,2003/07/18,23.4,2003/07/18,23.4,,0.51,0,0.51,0.51,0,0.51,1.02,20.8,4.89
2001,2002,2002/05/30,2002/07/30,,2002/07/30,,,0.6,0,0.6,1,0.5,1.5,2.1,33,6.36
2000,2001,2001/04/19,2001/06/06,39,2001/06/06,39,,0.6,0,0.6,3,0,3,3.6,46.7,7.71
1999,2000,2000/04/29,,,2000/06/07,,,0,0,0,3,0,3,3,134.2,2.24
1998,1999,1999/05/21,,,1999/06/24,,,0,0,0,1.5,1,2.5,2.5,51.8,4.83
1997,1998,1998/04/30,,,1998/06/23,,,0,0,0,2,0,2,2,53.7,3.73
1996,1997,1997/04/30,,,1997/06/21,,,0,0,0,2.6,0.4,3,3,,
1995,1996,1996/05/22,,,1996/08/10,,,0,0,0,1.45,0,1.45,1.45,,
1994,1995,,,,,,,0,0,0,1.7,0,1.7,1.7,,
1993,1994,,,,,,,0,0,0,2,0,2,2,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
