盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/07/24(即將除息),,,,2018/08/22(即將發放),0.53,0.07,0.6,0,0,0,0.6,16,3.74
2016,2017,2017/06/27,2017/07/24,14.7,,,2017/08/18,0.94,0.06,1,0,0,0,1,15,6.67
2015,2016,2016/06/30,2016/07/20,14.95,,,2016/08/19,1,0,1,0,0,0,1,14.9,6.69
2014,2015,2015/06/30,2015/07/22,18.65,,,2015/08/26,1.5,0,1.5,0,0,0,1.5,20,7.51
2013,2014,2014/06/25,2014/07/22,23.4,,,2014/08/28,1.3,0,1.3,0,0,0,1.3,23,5.66
2012,2013,2013/06/20,2013/07/17,17.15,,,,1,0,1,0,0,0,1,18.1,5.52
2011,2012,2012/06/26,2012/07/19,20.6,,,,1.5,0,1.5,0,0,0,1.5,20.3,7.39
2010,2011,2011/06/28,2011/07/21,21.65,,,,1.3,0,1.3,0,0,0,1.3,20.8,6.26
2009,2010,2010/06/22,2010/07/20,31.6,,,,2.5,0,2.5,0,0,0,2.5,29,8.63
2008,2009,2009/06/25,2009/07/16,30.25,2009/09/15,26.6,,1.5,0,1.5,1.5,0,1.5,3,27.2,11.03
2007,2008,2008/06/26,2008/07/22,28.05,,,,3,0,3,0,0,0,3,28.2,10.63
2006,2007,2007/06/28,2007/07/19,44.8,2007/08/14,38.9,,1,0,1,2,0,2,3,39.2,7.66
2005,2006,2006/06/21,2006/07/19,19.95,,,,1.5,0,1.5,0,0,0,1.5,21.2,7.07
2004,2005,2005/05/31,2005/07/15,14.6,,,,1.2,0,1.2,0,0,0,1.2,14.4,8.33
2003,2004,2004/06/03,2004/06/23,18,2004/08/12,13.25,,0.5,0,0.5,0.5,0,0.5,1,17.4,5.75
2002,2003,2003/05/27,2003/06/19,12.5,2003/06/19,,,0.8,0,0.8,0.1,0,0.1,0.9,15.9,5.66
2001,2002,2002/05/28,2002/06/19,,,,,0.5,0,0.5,0,0,0,0.5,10.6,4.7
2000,2001,2001/06/27,,,,,,0,0,0,0,0,0,0,6.44,0
1999,2000,2000/06/19,,,,,,0,0,0,0,0,0,0,9.46,0
1998,1999,1999/06/22,,,,,,0,0,0,3,0,3,3,19.6,15.31
1997,1998,,,,,,,0,0,0,1.6,0,1.6,1.6,,
1996,1997,,,,,,,0,0,0,1.46,0,1.46,1.46,,
1991,1992,,,,,,,0,0,0,0.75,0,0.75,0.75,,
1990,1991,,,,,,,0,0,0,1.5,0,1.5,1.5,,
