盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/06,33.5,,,2018/08/09,2,0,2,0,0,0,2,36.6,5.46
2016,2017,2017/06/15,2017/07/06,41.4,,,2017/08/09,1.5,0,1.5,0,0,0,1.5,40.1,3.74
2015,2016,2016/06/15,2016/07/07,41.05,,,2016/08/05,1.5,0,1.5,0,0,0,1.5,42.1,3.57
2014,2015,2015/06/12,2015/07/07,40.75,,,2015/08/05,1.5,0,1.5,0,0,0,1.5,45,3.33
2013,2014,2014/06/17,2014/07/14,32.85,,,,1,0,1,0,0,0,1,36.4,2.74
2012,2013,2013/06/14,2013/07/22,30.1,,,,1.5,0,1.5,0,0,0,1.5,32.8,4.58
2011,2012,2012/06/15,2012/07/20,24.8,,,,1.3,0,1.3,0,0,0,1.3,27.2,4.77
2010,2011,2011/06/15,2011/07/19,24.75,,,,1.2,0,1.2,0,0,0,1.2,25.1,4.78
2009,2010,2010/06/17,2010/07/22,23.95,2010/07/22,23.95,,1.5,0,1.5,0.2,0,0.2,1.7,26.2,6.49
2008,2009,2009/06/16,2009/08/04,21.8,2009/08/04,21.8,,0.5,0,0.5,0.5,0,0.5,1,20.4,4.91
2007,2008,2008/06/13,2008/07/28,24.45,2008/07/28,24.45,,1,0,1,1,0,1,2,23.8,8.41
2006,2007,2007/04/24,2007/07/19,35.1,2007/07/19,35.1,,1.79,0,1.79,0.2,0,0.2,1.99,33.9,5.85
2005,2006,2006/06/14,2006/08/31,24,2006/08/31,24,,1.5,0,1.5,0.5,0,0.5,2,26.4,7.56
2004,2005,2005/06/14,2005/08/25,21.15,2005/08/25,21.15,,1,0,1,1,0,1,2,24,8.32
2003,2004,2004/06/09,2004/09/09,27.1,2004/09/09,27.1,,1.01,0,1.01,1.02,0,1.02,2.03,31.8,6.39
2002,2003,2003/06/12,2003/07/31,35.2,2003/07/31,35.2,,0.5,0,0.5,1.5,0,1.5,2,35.2,5.68
2001,2002,2002/06/12,,,2002/08/23,21.29,,0,0,0,1.01,1.01,2.03,2.03,26.9,7.54
2000,2001,2001/04/10,,,2001/08/23,21.78,,0,0,0,0,1.02,1.02,1.02,25.5,3.98
1999,2000,2000/06/22,,,2000/08/16,43.93,,0,0,0,3,1,4,4,54.1,7.4
1998,1999,1999/06/16,,,1999/07/30,69,,0,0,0,3,1,4,4,73.9,5.41
1997,1998,1998/04/21,,,1998/06/18,89,,0,0,0,5,0,5,5,114.8,4.35
1996,1997,1997/05/13,,,1997/06/13,109.5,,0,0,0,3.5,0,3.5,3.5,136.6,2.56
1995,1996,1996/06/24,,,1996/10/08,48.7,,0,0,0,2,0,2,2,47.4,4.21
1994,1995,1995/05/31,,,1995/07/24,41.6,,0,0,0,2,0,2,2,48.1,4.16
1993,1994,1994/05/27,,,1994/11/20,45.2,,0,0,0,1.5,0,1.5,1.5,47.6,3.15
1992,1993,1993/05/25,,,1993/10/26,41,,0,0,0,2,0,2,2,46.3,4.32
1991,1992,1992/05/18,,,,,,0,0,0,2,0,2,2,55.5,3.6
1990,1991,1991/04/12,1991/05/10,87.5,1992/01/25,61.5,,1,0,1,2,0,2,3,70.7,4.25
1989,1990,1990/04/10,,,1990/06/14,245,,0,0,0,2,0,2,2,,
1988,1989,,,,,,,0,0,0,8.5,1,9.5,9.5,,
1984,1985,,,,,,,0,0,0,1.7,0,1.7,1.7,,
