盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/13,44.2,,,2018/08/17(即將發放),1.8,0,1.8,0,0,0,1.8,48,3.75
2016,2017,2017/06/15,2017/07/25,61.8,,,2017/08/25,3,0,3,0,0,0,3,60.7,4.94
2015,2016,2016/06/15,2016/07/21,66,,,2016/08/25,3,0,3,0,0,0,3,63.3,4.74
2014,2015,2015/06/11,2015/07/23,60.2,,,2015/08/26,3,0,3,0,0,0,3,64.5,4.65
2013,2014,2014/06/17,2014/07/24,74.3,,,2014/08/26,3,0,3,0,0,0,3,75.9,3.95
2012,2013,2013/06/18,2013/08/02,85.1,2013/08/02,85.1,,1.5,0,1.5,1.5,0,1.5,3,83.9,3.57
2011,2012,2012/06/15,2012/08/02,70.3,2012/08/02,70.3,,1.4,0,1.4,1.4,0,1.4,2.8,72.7,3.85
2010,2011,2011/06/15,2011/08/04,71.3,2011/08/04,71.3,,2,0,2,2,0,2,4,70.3,5.69
2009,2010,2010/06/15,2010/08/04,65.3,2010/08/04,65.3,,2,0,2,2.5,0,2.5,4.5,67.6,6.65
2008,2009,2009/06/04,2009/08/04,57.9,2009/08/04,57.9,,1,0,1,1,0,1,2,53.3,3.75
2007,2008,2008/06/13,2008/08/07,36.8,2008/08/07,36.8,,1.2,0,1.2,1.5,0,1.5,2.7,45.5,5.93
2006,2007,2007/06/15,2007/08/01,53.5,2007/08/01,53.5,,0.75,0,0.75,0.7,0,0.7,1.45,46.3,3.13
2005,2006,2006/06/13,2006/08/07,25.65,2006/08/07,25.65,,0.75,0,0.75,0.7,0,0.7,1.45,28.4,5.1
2004,2005,2005/06/14,2005/08/05,31.45,2005/08/05,31.45,,1,0,1,0.85,0,0.85,1.85,32.9,5.62
2003,2004,2004/05/25,2004/07/15,40.1,2004/07/15,40.1,,1,0,1,0.96,0,0.96,1.96,43.3,4.53
2002,2003,2003/05/27,2003/07/17,41.5,2003/07/17,41.5,,0.85,0,0.85,0.8,0,0.8,1.65,44.7,3.69
2001,2002,2002/05/29,2002/07/17,32.37,2002/07/17,34.32,,0.68,0,0.68,0.6,0,0.6,1.28,33.4,3.83
2000,2001,2001/04/25,2001/07/03,21.2,2001/07/03,19.9,,0.6,0,0.6,0.65,0,0.65,1.25,20.8,6.01
1999,2000,2000/04/25,2000/07/03,19.2,2000/07/03,18.29,,0.6,0,0.6,0.5,0,0.5,1.1,24.3,4.52
1998,1999,1999/04/23,1999/07/03,37.8,1999/07/03,34.36,,0.2,0,0.2,1,0,1,1.2,33.2,3.62
1997,1998,1998/04/24,,,1998/11/27,41.25,,0,0,0,1.2,0,1.2,1.2,45.6,2.63
1996,1997,1997/04/24,1997/06/16,50.8,1997/06/16,46.18,,0.2,0,0.2,1,0,1,1.2,50.5,2.38
1995,1996,1996/04/23,1996/06/22,43.5,1996/06/22,39.54,,0.2,0,0.2,1,0,1,1.2,38,3.16
1994,1995,1995/04/21,,,1995/07/12,26.3,,0,0,0,1.8,0.1,1.9,1.9,32.3,5.89
1993,1994,1994/04/21,,,1994/07/30,34.65,,0,0,0,1.6,0,1.6,1.6,40.5,3.95
1992,1993,1993/04/17,,,1993/07/16,34.17,,0,0,0,1.5,0,1.5,1.5,41.7,3.6
1991,1992,1992/04/23,,,1992/07/26,46.25,,0,0,0,2,0,2,2,53.8,3.72
1990,1991,1991/04/23,1991/05/13,60.2,1991/08/08,48.2,,1,0,1,0.8,0,0.8,1.8,48.2,3.73
1989,1990,1990/04/20,,,1990/08/12,57,,0,0,0,2,0,2,2,,
1988,1989,,,,,,,0,0,0,2.5,0,2.5,2.5,,
1987,1988,,,,,,,0.5,0,0.5,2.2,0,2.2,2.7,,
1986,1987,,,,,,,0.3,0,0.3,1.58,0.12,1.7,2,,
1985,1986,,,,,,,0.3,0,0.3,2.5,0,2.5,2.8,,
1984,1985,,,,,,,0.3,0,0.3,0,0,0,0.3,,
1983,1984,,,,,,,0.3,0,0.3,1,0,1,1.3,,
