盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,,,,,,0,0,0,0,0,0,0,23.3,0
2016,2017,2017/06/28,,,,,,0,0,0,0,0,0,0,18.6,0
2015,2016,2016/06/27,,,,,,0,0,0,0,0,0,0,9.28,0
2014,2015,2015/06/23,,,,,,0,0,0,0,0,0,0,10.6,0
2013,2014,2014/06/19,,,,,,0,0,0,0,0,0,0,15,0
2012,2013,2013/06/21,,,,,,0,0,0,0,0,0,0,11,0
2011,2012,2012/06/27,,,,,,0,0,0,0,0,0,0,11.9,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,10.5,0
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,15.2,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,10.6,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,5.64,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,11.4,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,7.95,0
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,9.21,0
2003,2004,2004/06/11,,,,,,0,0,0,0,0,0,0,17.3,0
2002,2003,2003/06/25,,,,,,0,0,0,0,0,0,0,10.6,0
2001,2002,2002/05/30,,,,,,0,0,0,0,0,0,0,1.91,0
2000,2001,2001/06/20,,,,,,0,0,0,0,0,0,0,3.23,0
1999,2000,2000/06/28,,,,,,0,0,0,0,0,0,0,8.19,0
1998,1999,1999/06/25,,,,,,0,0,0,0,0,0,0,11.1,0
1997,1998,,,,,,,0,0,0,0.5,1,1.5,1.5,23.6,6.37
1996,1997,1997/06/12,,,1997/07/23,,,0,0,0,1,0.5,1.5,1.5,34.2,4.39
1995,1996,1996/05/31,,,1996/07/25,,,0,0,0,2,1,3,3,31.2,9.61
1994,1995,1995/06/07,,,1995/08/14,,,0,0,0,2.2,1,3.2,3.2,,
1993,1994,,,,,,,0,0,0,3.5,1,4.5,4.5,,
1992,1993,,,,,,,0,0,0,3,1,4,4,,
