盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/09,20.4,,,2018/08/03(即將發放),1.08,0,1.08,0,0,0,1.08,21.5,5.03
2016,2017,2017/06/16,2017/07/17,19.7,,,2017/08/11,0.85,0.15,1,0,0,0,1,19.2,5.2
2015,2016,2016/06/24,2016/07/29,17.6,2016/10/12,16.8,2016/08/26,0.81,0,0.81,0.8,0,0.8,1.61,17,9.44
2014,2015,2015/06/29,2015/08/06,21.4,2015/08/06,21.4,2015/08/31,0.81,0,0.81,0.81,0,0.81,1.62,20.4,7.93
2013,2014,2014/06/20,2014/07/09,19.65,2014/09/18,20.9,,0.38,0,0.38,0.37,0,0.37,0.75,20.1,3.72
2012,2013,2013/06/21,2013/07/17,18.55,2013/02/19,18.1,,0.71,0,0.71,0.7,0,0.7,1.41,18.6,7.56
2011,2012,2012/06/28,2012/07/17,16.9,2012/09/18,17.45,,0.4,0,0.4,0.88,0,0.88,1.28,17.8,7.19
2010,2011,2011/06/10,2011/07/19,26.15,2011/09/13,20.8,,0.73,0,0.73,0.72,0,0.72,1.45,22.4,6.49
2009,2010,2010/06/30,2010/07/29,18.75,2010/08/31,17.9,,0.64,0,0.64,0.39,0.25,0.64,1.28,18.7,6.85
2008,2009,2009/06/26,2009/07/16,20,2009/09/04,19,,0.18,0,0.18,0,0.32,0.32,0.5,17.7,2.81
2007,2008,2008/06/13,2008/07/03,25.15,2008/09/01,18.9,,0.2,0,0.2,0.4,0.4,0.8,1,22.2,4.53
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,25.1,0
2005,2006,2006/06/09,2006/07/06,25.8,2006/08/09,22.15,,0.5,0,0.5,1.2,0,1.2,1.7,25.4,6.69
2004,2005,2005/06/10,2005/07/14,33.4,2005/08/24,31.45,,1,0,1,0.8,1.11,1.91,2.9,32.5,8.95
2003,2004,2004/06/11,2004/07/12,35.9,2004/08/25,,,1.1,0,1.1,0,0.6,0.6,1.7,37.1,4.57
2002,2003,2003/06/06,2003/07/03,27.4,2003/08/21,25.9,,1,0,1,0.1,1,1.1,2.1,29.6,7.09
