盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/23,2018/06/19,35.4,2018/06/19,35.4,2018/07/18,2.5,0,2.5,1.31,0,1.31,3.81,39.6,9.62
2016,2017,2017/05/26,2017/06/30,31.65,2017/06/30,31.65,2017/07/28,1,0,1,0.31,0,0.31,1.31,34.1,3.84
2015,2016,2016/05/20,2016/06/16,27.5,,,2016/07/11,0.7,0,0.7,0,0,0,0.7,28.4,2.46
2014,2015,2015/05/15,2015/06/18,28.25,2015/06/18,28.25,2015/07/15,1,0,1,0.3,0,0.3,1.3,30.8,4.23
2013,2014,2014/05/30,2014/07/01,41.95,2014/07/01,41.95,,2.6,0,2.6,2.2,0,2.2,4.8,44.5,10.78
2012,2013,2013/06/14,2013/07/12,49.35,2013/07/12,49.35,,1.5,0,1.5,0.8,0,0.8,2.3,50.8,4.52
2011,2012,2012/06/15,2012/07/16,36.9,2012/07/16,36.9,,2,0,2,0.6,0,0.6,2.6,41.6,6.26
2010,2011,2011/05/27,2011/06/30,58,2011/06/30,58,,3,0,3,2,0,2,5,51.8,9.64
2009,2010,2010/06/11,2010/07/13,50.8,2010/07/13,50.8,,2.6,0,2.6,2,0,2,4.59,58,7.92
2008,2009,2009/06/23,2009/08/06,56.2,,,,1.79,0,1.79,0,0,0,1.79,49.4,3.63
2007,2008,2008/06/13,2008/07/24,72.4,2008/07/24,72.4,,1.79,0,1.79,2.39,0,2.39,4.19,76,5.51
2006,2007,2007/06/15,2007/09/20,91.1,2007/09/20,91.1,,2.99,0,2.99,2.79,0,2.79,5.78,96.1,6.02
2005,2006,2006/06/14,2006/07/20,72.5,2006/07/20,72.5,,3,0,3,2,0,2,5,74.9,6.68
2004,2005,2005/06/10,2005/07/14,54.7,2005/07/14,54.7,,2.3,0,2.3,3,0,3,5.3,66.9,7.92
2003,2004,2004/05/27,2004/07/07,66,2004/07/07,66,,2,0,2,3,0,3,5,75.9,6.59
2002,2003,2003/05/28,2003/07/10,42.8,2003/07/10,42.8,,2.23,0,2.23,1.5,0,1.5,3.73,49.3,7.56
2001,2002,2002/05/21,2002/06/07,30.9,,,,1.27,0,1.27,0,0,0,1.27,30.4,4.17
2000,2001,2001/05/23,2001/10/11,10.3,2001/10/11,10.3,,0.68,0,0.68,0.5,0,0.5,1.18,15,7.89
1999,2000,2000/05/18,2000/06/21,23.5,,,,1,0,1,0,0,0,1,21.7,4.61
1998,1999,1999/04/09,1999/05/20,,,,,0.4,0,0.4,0,0,0,0.4,17.7,2.26
1997,1998,1998/04/03,,,1998/05/26,,,0,0,0,1,0,1,1,,
1996,1997,,,,,,,0,0,0,17,0,17,17,,
1993,1994,,,,,,,0,0,0,0.5,0.5,1,1,,
