盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,,,,,,2.2,0,2.2,0,0,0,2.2,43.2,5.09
2016,2017,2017/06/07,2017/08/28,33.35,,,2017/09/22,1,0,1,0,0,0,1,35.1,2.85
2015,2016,2016/06/08,2016/08/30,33.35,2016/08/30,33.35,2016/09/30,1.5,0,1.5,0.5,0,0.5,2,33.5,5.96
2014,2015,2015/06/12,2015/07/30,37.25,,,2015/08/26,3.3,0,3.3,0,0,0,3.3,39.6,8.33
2013,2014,2014/06/11,2014/07/10,47.9,,,,2.8,0,2.8,0,0,0,2.8,47,5.96
2012,2013,2013/06/11,2013/07/25,39.55,,,,2,0,2,0,0,0,2,48,4.17
2011,2012,2012/06/13,2012/07/25,63,,,,4,0,4,0,0,0,4,67.1,5.96
2010,2011,2011/06/10,2011/07/21,70.4,,,,2.25,0,2.25,0,0,0,2.25,71.1,3.16
2009,2010,2010/06/17,2010/08/13,66.6,2010/08/13,66.6,,2.4,0,2.4,0.99,0,0.99,3.39,71.7,4.73
2008,2009,2009/06/19,2009/08/12,58.9,2009/08/12,58.9,,1.3,0,1.3,1,0,1,2.3,55.1,4.18
2007,2008,2008/06/11,2008/07/23,64.9,2008/07/23,64.9,,2,0,2,1,0,1,3,63.8,4.7
2006,2007,2007/06/13,2007/08/09,72,2007/08/09,72,,1.75,0,1.75,0.5,0,0.5,2.25,61.8,3.64
2005,2006,2006/06/12,2006/07/27,28,2006/07/27,28,,1.5,0,1.5,1,0,1,2.5,35.1,7.13
2004,2005,2005/06/10,2005/08/16,37.85,2005/08/16,37.85,,1,0,1,1,0,1,2,44.1,4.53
2003,2004,2004/05/17,2004/08/09,48.6,2004/08/09,48.6,,2,0,2,1,0,1,3,51.9,5.78
2002,2003,2003/05/28,2003/07/15,51.5,2003/07/15,51.5,,1.5,0,1.5,1,0,1,2.5,49.5,5.05
2001,2002,2002/05/21,2002/06/26,,2002/06/26,35.56,,1,0,1,1,0,1,2,48.1,4.16
2000,2001,2001/05/11,2001/06/28,,2001/06/28,43.53,,0.5,0,0.5,2.5,0,2.5,3,52.7,5.7
1999,2000,2000/05/02,,,,,,1,0,1,3,0,3,4,147.5,2.71
1998,1999,1999/05/07,1999/06/10,,1999/06/10,,,1,0,1,3,0,3,4,154.6,2.59
1997,1998,,,,,,,0,0,0,2,3,5,5,156.6,3.19
1996,1997,,,,,,,0,0,0,4,1,5,5,192.2,2.6
1995,1996,,,,,,,0.5,0,0.5,1.5,0,1.5,2,62.2,3.21
1994,1995,1995/05/20,,,1995/09/12,,,0,0,0,1.5,0,1.5,1.5,31.4,4.78
1993,1994,1994/05/11,1994/06/15,,1994/06/15,,,0.2,0,0.2,0.8,0,0.8,1,,
1992,1993,1993/03/18,1993/03/25,,,,,1,0,1,0,0,0,1,,
