盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/05,10.45,,,2018/08/10(即將發放),0.73,0,0.73,0,0,0,0.73,11.5,6.35
2016,2017,2017/06/30,,,,,,0,0,0,0,0,0,0,9.57,0
2015,2016,2016/06/16,,,,,,0,0,0,0,0,0,0,7.05,0
2014,2015,2015/06/17,,,,,,0,0,0,0,0,0,0,8.43,0
2013,2014,2014/06/12,2014/06/26,11.15,,,,0.7,0,0.7,0,0,0,0.7,11,6.33
2012,2013,2013/06/20,2013/07/10,10.9,,,,0.7,0,0.7,0,0,0,0.7,11.3,6.21
2011,2012,2012/06/06,,,,,,0,0,0,0,0,0,0,8.97,0
2010,2011,2011/06/22,2011/07/19,10.25,,,,0.35,0,0.35,0,0,0,0.35,10.1,3.48
2009,2010,2010/06/09,2010/07/07,10.35,,,,0.5,0,0.5,0,0,0,0.5,11.2,4.44
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,7.79,0
2007,2008,2008/06/19,2008/08/04,8.95,,,,0.7,0,0.7,0,0,0,0.7,9.35,7.49
2006,2007,2007/06/13,2007/07/12,12.05,,,,0.4,0,0.4,0,0,0,0.4,11,3.62
2005,2006,2006/06/12,,,,,,0,0,0,0,0,0,0,8.03,0
2004,2005,2005/06/20,2005/07/14,6.47,,,,0.5,0,0.5,0,0,0,0.5,6.44,7.76
2003,2004,2004/06/14,2004/06/30,8.4,,,,0.6,0,0.6,0,0,0,0.6,9.05,6.63
2002,2003,2003/06/16,2003/07/30,6.7,2003/07/30,6.7,,0.5,0,0.5,0.05,0,0.05,0.55,7.04,7.81
2001,2002,2002/06/19,,,,,,0,0,0,0,0,0,0,5.02,0
2000,2001,2001/06/20,,,,,,0,0,0,0,0,0,0,4.49,0
1999,2000,2000/06/13,2000/08/08,7.57,2000/08/08,7.57,,0.3,0,0.3,0.3,0.2,0.5,0.8,9.05,8.84
1998,1999,1999/06/08,1999/08/06,10.38,1999/08/06,10.38,,0.5,0,0.5,0.5,0,0.5,1,13.2,7.57
1997,1998,1998/05/20,1998/07/16,17.4,1998/07/16,17.4,,0.7,0,0.7,0.8,0,0.8,1.5,18.4,8.16
1996,1997,1997/06/11,1997/08/08,22.5,1997/08/08,22.5,,0.7,0,0.7,0.5,0.3,0.8,1.5,24.6,6.1
1995,1996,1996/06/10,1996/08/03,22.6,1996/08/03,22.6,,0.5,0,0.5,0.2,0.3,0.5,1,23.3,4.3
1994,1995,1995/06/14,1995/07/28,,1995/07/28,,,0.8,0,0.8,0,0.7,0.7,1.5,24.7,6.08
1993,1994,1994/05/18,1994/06/14,35.5,1994/07/23,32.3,,1.2,0,1.2,0,1,1,2.2,35.3,6.24
1992,1993,1993/05/18,1993/06/11,38.6,1993/07/14,31.8,,1.5,0,1.5,0.23,1.07,1.3,2.8,37,7.57
1991,1992,1992/05/29,1992/06/30,88.5,1992/10/29,45.5,,1.5,0,1.5,1.3,0.2,1.5,3,66.2,4.53
1990,1991,1991/05/30,1991/06/25,90.5,1991/07/30,62.08,,2,0,2,1.8,0.2,2,4,73.5,5.44
1989,1990,1990/05/24,,,1990/08/16,60.71,,0,0,0,3.6,0.4,4,4,,
1988,1989,,,,,,,1,0,1,2.5,0.5,3,4,,
1987,1988,,,,,,,0,0,0,1.64,0.36,2,2,,
1986,1987,,,,,,,0,0,0,0.35,0.58,0.93,0.93,,
1985,1986,,,,,,,0,0,0,0.41,0.17,0.58,0.58,,
1984,1985,,,,,,,0,0,0,1.06,0.5,1.56,1.56,,
1983,1984,,,,,,,0,0,0,1.5,1,2.5,2.5,,
