盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,,,,,,0,0,0,0,0,0,0,12.5,0
2016,2017,2017/06/13,2017/08/30,13,,,2017/09/22,0.32,0,0.32,0,0,0,0.32,13.2,2.43
2015,2016,2016/06/08,2016/08/30,13.65,,,2016/09/23,0.15,0,0.15,0,0,0,0.15,13.4,1.12
2014,2015,2015/06/09,,,,,,0,0,0,0,0,0,0,16,0
2013,2014,2014/06/11,,,,,,0,0,0,0,0,0,0,16.4,0
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,12.8,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,10.6,0
2010,2011,2011/06/02,,,,,,0,0,0,0,0,0,0,13.6,0
2009,2010,2010/05/26,2010/09/09,19,,,,0.5,0,0.5,0,0,0,0.5,21.3,2.35
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,19.9,0
2007,2008,2008/06/13,2008/09/04,16.35,2008/09/04,16.35,,0.82,0,0.82,0.51,0,0.51,1.33,23.7,5.6
2006,2007,2007/06/15,,,2007/08/16,62.6,,0,0,0,0.7,0,0.7,0.7,52.7,1.33
2005,2006,2006/06/14,2006/08/24,14.1,2006/08/24,14.1,,0.5,0,0.5,0.5,0,0.5,1,16.7,5.99
2004,2005,,2005/07/12,19.6,,,,1.4,0,1.4,0,0,0,1.4,20.1,6.97
2003,2004,2004/06/03,2004/07/06,19.9,,,,0.83,0,0.83,0,0,0,0.83,22.2,3.74
2002,2003,2003/04/21,2003/06/19,22.7,2003/06/19,22.7,,0.8,0,0.8,0.2,0,0.2,1,22.8,4.39
2001,2002,2002/05/17,,,,,,0.3,0,0.3,1,0,1,1.3,28.1,4.62
2000,2001,,,,,,,0,0,0,1,0,1,1,23.5,4.26
1999,2000,2000/06/12,2000/09/19,28,2000/10/07,20.71,,0.5,0,0.5,1.5,0,1.5,2,38.6,5.18
1998,1999,1999/05/31,,,1999/09/22,,,0,0,0,2,0,2,2,49,4.08
1997,1998,,,,,,,0,0,0,1.5,0.5,2,2,,
1996,1997,,,,,,,0,0,0,1,0,1,1,,
1995,1996,,,,,,,0,0,0,0.5,0,0.5,0.5,,
