盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,0,0,0,0,0,0,0,3.75,0
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,3.26,0
2015,2016,2016/06/16,,,,,,0,0,0,0,0,0,0,3.27,0
2014,2015,2015/06/22,,,,,,0,0,0,0,0,0,0,4.34,0
2013,2014,2014/06/25,,,,,,0,0,0,0,0,0,0,6.27,0
2012,2013,2013/06/21,,,,,,0,0,0,0,0,0,0,4.74,0
2011,2012,2012/05/09,,,,,,0,0,0,0,0,0,0,3.56,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,11.8,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,26.1,0
2008,2009,2009/05/13,,,,,,0,0,0,0,0,0,0,17.8,0
2007,2008,2008/06/19,2008/07/31,13.7,2008/07/31,13.7,,0.25,0,0.25,0.09,0.26,0.35,0.6,12.1,4.94
2006,2007,2007/06/25,,,,,,0,0,0,0,0,0,0,15.6,0
2005,2006,2006/06/20,,,,,,0,0,0,0,0,0,0,9.09,0
2004,2005,2005/06/28,,,,,,0,0,0,0,0,0,0,12.4,0
2003,2004,2004/06/10,2004/09/23,19.7,2004/09/23,19.7,,2.6,0,2.6,0.8,1,1.8,4.4,30.1,14.62
2002,2003,2003/06/27,2003/08/14,55,2003/08/14,55,,0.42,0,0.42,2,1,3,3.42,50.3,6.8
2001,2002,2002/05/21,2002/07/22,,2002/07/22,,,0.2,0,0.2,5,1,6,6.2,,
2000,2001,2001/06/12,,,2001/07/22,,,0,0,0,3.3,1,4.3,4.3,,
