盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/23(即將除息),,,,2018/08/17(即將發放),0.23,0.17,0.4,0,0,0,0.4,11,3.63
2016,2017,2017/06/15,2017/07/04,11.35,,,2017/08/08,0.35,0.05,0.4,0,0,0,0.4,11.4,3.49
2015,2016,2016/06/17,2016/07/07,11.5,,,2016/08/10,0.39,0.11,0.5,0,0,0,0.5,11.3,4.43
2014,2015,2015/06/10,2015/07/10,13.45,,,2015/08/12,0.9,0,0.9,0,0,0,0.9,13.4,6.7
2013,2014,2014/06/06,2014/07/08,10.9,,,,0.7,0,0.7,0,0,0,0.7,12.1,5.77
2012,2013,2013/06/11,2013/07/02,11.2,,,,0.53,0.07,0.6,0,0,0,0.6,11.2,5.35
2011,2012,2012/06/06,2012/07/10,13.15,,,,1.15,0.1,1.25,0,0,0,1.25,13.1,9.54
2010,2011,2011/06/02,2011/08/09,15,2011/08/09,15,,0.66,0,0.66,0,0.34,0.34,1,14.4,6.94
2009,2010,2010/06/04,2010/06/28,14.25,,,,0.75,0,0.75,0,0,0,0.75,13.4,5.58
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,8.19,0
2007,2008,2008/06/13,2008/07/08,11.25,,,,0.74,0,0.74,0,0,0,0.74,10.6,6.99
2006,2007,2007/06/15,2007/07/06,12.15,,,,0.74,0,0.74,0,0,0,0.74,11.4,6.5
2005,2006,2006/06/15,2006/07/06,9.6,,,,0.75,0,0.75,0,0,0,0.75,9.98,7.52
2004,2005,2005/05/26,2005/07/14,9.9,2005/07/14,9.9,,0.77,0,0.77,0,0.23,0.23,1,10.3,9.7
2003,2004,2004/05/18,2004/07/06,10.55,2004/07/06,10.55,,0.74,0,0.74,0,0.27,0.27,1.01,11,9.23
2002,2003,2003/05/16,2003/06/13,9.3,,,,0.83,0,0.83,0,0,0,0.83,9.28,8.94
2001,2002,2002/06/06,2002/07/09,9.8,,,,0.83,0,0.83,0,0,0,0.83,8.62,9.63
2000,2001,2001/05/16,2001/07/18,5.5,2001/07/18,5.5,,0.17,0,0.17,0,0.23,0.23,0.4,6.49,6.2
1999,2000,2000/05/09,2000/07/11,7.8,2000/07/11,7.8,,0.49,0,0.49,0,0.51,0.51,1,8.64,11.57
1998,1999,1999/04/30,1999/06/11,15.6,1999/06/11,15.6,,0.5,0,0.5,1,0,1,1.5,14.4,10.44
1997,1998,,1998/06/04,23.6,1998/06/04,23.6,,1,0,1,0.6,0.85,1.45,2.45,26.4,9.29
1996,1997,1997/06/04,1997/06/20,32.7,1997/07/15,35.9,,1,0,1,0.3,1.15,1.45,2.45,31.7,7.73
1995,1996,1996/05/24,1996/07/02,22.8,1996/07/02,22.8,,1,0,1,0.6,0.8,1.4,2.4,24.3,9.89
1994,1995,1995/05/16,1995/07/11,25,1995/07/11,25,,1,0,1,0.6,0.85,1.45,2.45,28.3,8.65
1993,1994,1994/05/27,1994/07/30,32,1994/07/30,32,,0.5,0,0.5,0.3,0.7,1,1.5,35.1,4.27
1992,1993,1993/05/26,,,1993/08/31,30.9,,0,0,0,0.88,0.62,1.5,1.5,33.5,4.48
1991,1992,1992/06/25,,,1992/11/27,33.5,,0,0,0,0.58,0.12,0.7,0.7,42,1.67
1990,1991,1991/06/11,,,1991/11/09,33.8,,0,0,0,0.8,0.2,1,1,36.9,2.71
1989,1990,1990/05/07,1990/04/06,164,1991/01/11,29,,1,0,1,1,0,1,2,,
1988,1989,1989/06/07,1990/04/06,164,,,,1,0,1,0,0,0,1,,
1987,1988,,,,,,,1.25,0,1.25,2.3,0.2,2.5,3.75,,
1986,1987,,,,,,,2,0,2,0,0,0,2,,
