盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/09/13(即將除息),,,,2018/10/15(即將發放),1.9,0,1.9,0,0,0,1.9,28.2,6.73
2016,2017,2017/06/20,2017/09/21,36,,,2017/10/25,3.5,0,3.5,0,0,0,3.5,38.6,9.07
2015,2016,2016/06/22,2016/08/11,53.2,,,2016/09/09,2.2,0,2.2,0,0,0,2.2,44.1,4.99
2014,2015,2015/06/25,2015/08/06,25.7,,,2015/09/09,1.6,0,1.6,0,0,0,1.6,25.7,6.23
2013,2014,2014/06/17,2014/07/18,26.25,,,2014/08/20,2,0,2,0,0,0,2,27.4,7.29
2012,2013,2013/06/20,2013/07/15,17.7,,,,0.6,0,0.6,0,0,0,0.6,20.8,2.89
2011,2012,2012/06/22,2012/07/17,9.17,,,,0.6,0,0.6,0,0,0,0.6,9.88,6.07
2010,2011,2011/06/16,2011/07/20,14.55,,,,1.2,0,1.2,0,0,0,1.2,14,8.59
2009,2010,2010/06/17,2010/07/02,13.6,,,,0.7,0,0.7,0,0,0,0.7,15,4.67
2008,2009,2009/06/16,2009/07/30,13.05,,,,1,0,1,0,0,0,1,13.2,7.6
2007,2008,2008/06/11,2008/07/30,15.4,,,,1.8,0,1.8,0,0,0,1.8,17,10.62
2006,2007,2007/06/13,2007/07/18,27.4,,,,1.5,0,1.5,0,0,0,1.5,23.2,6.46
2005,2006,2006/06/23,2006/07/11,11.95,,,,0.8,0,0.8,0,0,0,0.8,13.9,5.74
2004,2005,2005/06/14,2005/07/12,20.2,,,,1.8,0,1.8,0,0,0,1.8,19,9.46
2003,2004,2004/05/31,2004/07/16,25.8,2004/07/16,25.8,,2.3,0,2.3,0.2,0,0.2,2.5,28.7,8.69
2002,2003,2003/06/19,2003/07/31,24.9,,,,2.5,0,2.5,0,0,0,2.5,25.8,9.68
2001,2002,2002/05/30,,,,,,1.5,0,1.5,1,0.5,1.5,3,32.7,9.18
2000,2001,2001/04/20,2001/09/20,47,2001/09/20,47,,1,0,1,1.5,0.5,2,3,45.8,6.55
1999,2000,2000/05/04,2000/05/25,,2000/05/25,,,0.5,0,0.5,1.5,0.55,2.05,2.55,47.6,5.36
1998,1999,1999/07/26,1999/12/23,,1999/12/23,,,0.5,0,0.5,0,1.5,1.5,2,,
1997,1998,,,,,,,0.4,0,0.4,0,0,0,0.4,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
