盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,,,,,,0,0,0,0,0,0,0,22.9,0
2016,2017,2017/06/28,,,,,,0,0,0,0,0,0,0,9.7,0
2015,2016,2016/06/03,,,,,,0,0,0,0,0,0,0,9.12,0
2014,2015,2015/06/24,,,,,,0,0,0,0,0,0,0,10.7,0
2013,2014,2014/06/24,,,,,,0,0,0,0,0,0,0,12,0
2012,2013,2013/06/21,,,,,,0,0,0,0,0,0,0,5.32,0
2011,2012,2012/06/12,,,,,,0,0,0,0,0,0,0,5.29,0
2010,2011,2011/06/24,,,,,,0,0,0,0,0,0,0,7.55,0
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,13.4,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,6.04,0
2007,2008,2008/06/13,,,2008/08/14,8.1,,0,0,0,0.3,0,0.3,0.3,8.78,3.42
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,16,0
2005,2006,2006/05/24,,,,,,0,0,0,0,0,0,0,8.43,0
2004,2005,2005/05/18,,,2005/07/18,17.55,,0,0,0,0.84,0.36,1.2,1.2,14.4,8.35
2003,2004,2004/06/30,,,,,,0,0,0,0,0,0,0,16.6,0
2002,2003,2003/05/21,,,2003/07/16,15.2,,0,0,0,0.88,0.12,1,1,15.1,6.61
2001,2002,2002/05/21,2002/07/10,,2002/07/10,,,0.2,0,0.2,2,0.5,2.5,2.7,31,8.71
2000,2001,2001/05/25,,,2001/08/30,,,0,0,0,1.8,0.2,2,2,36.4,5.5
1999,2000,2000/04/21,,,2000/08/15,,,0,0,0,1,0.5,1.5,1.5,39.4,3.81
1998,1999,1999/05/14,,,1999/10/16,,,0,0,0,0.8,0.7,1.5,1.5,30.2,4.97
1997,1998,1998/06/06,,,1998/12/27,,,0,0,0,0.8,0,0.8,0.8,,
1996,1997,,,,,,,0,0,0,1,0,1,1,,
1995,1996,,,,,,,0,0,0,0.8,0,0.8,0.8,,
1994,1995,,,,,,,0,0,0,0.65,0.5,1.15,1.15,,
1992,1993,,,,,,,0,0,0,1,0,1,1,,
