盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,,,,,,0,0,0,0,0,0,0,8.41,0
2016,2017,2017/05/26,2017/10/05,7.45,2017/10/05,7.45,2017/11/09,0.01,0,0.01,0.03,0,0.03,0.03,7.5,0.46
2015,2016,2016/05/19,2016/07/28,5.66,2016/07/28,5.66,2016/08/31,0.05,0,0.05,0.03,0,0.03,0.08,6.13,1.24
2014,2015,2015/05/13,2015/07/27,7.04,2015/07/27,7.04,2015/08/31,0.03,0,0.03,0.24,0,0.24,0.27,7.94,3.38
2013,2014,2014/06/30,2014/09/09,8.73,2014/09/09,8.73,2014/10/24,0.05,0,0.05,0.45,0,0.45,0.5,9.08,5.47
2012,2013,2013/05/31,2013/11/01,8.79,2013/11/01,8.79,,0.05,0,0.05,0.45,0,0.45,0.49,8.75,5.66
2011,2012,2012/06/27,,,,,,0,0,0,0,0,0,0,6.92,0
2010,2011,2011/04/29,2011/05/25,11.8,,,,1.3,0,1.3,0,0,0,1.3,9.11,14.27
2009,2010,2010/05/11,,,,,,0,0,0,0,0,0,0,13.4,0
2008,2009,2009/05/25,,,,,,0,0,0,0,0,0,0,12.3,0
2007,2008,2008/06/06,,,,,,0,0,0,0,0,0,0,6.81,0
2006,2007,2007/06/08,,,,,,0,0,0,0,0,0,0,13.6,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,8.66,0
2004,2005,2005/06/23,,,,,,0,0,0,0,0,0,0,8.9,0
2003,2004,2004/06/15,,,,,,0,0,0,0,0,0,0,10.1,0
2002,2003,2003/06/06,,,,,,0,0,0,0,0,0,0,14.1,0
2001,2002,2002/04/29,,,,,,0,0,0,0,0,0,0,28.8,0
2000,2001,2001/06/27,2001/08/31,,2001/08/31,,,0.48,0,0.48,0.48,0,0.48,0.97,18.1,5.35
1999,2000,2000/04/15,2000/06/20,,2000/06/30,,,0.97,0,0.97,0.97,0,0.97,1.94,32,6.05
1998,1999,,,,,,,0,0,0,0.97,0,0.97,0.97,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
