盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/06/26,48.9,,,2018/07/12,9,0,9,0,0,0,9,53.8,16.74
2016,2017,2017/06/07,2017/06/28,47.1,,,2017/07/10,5,0,5,0,0,0,5,41.6,12.02
2015,2016,2016/06/07,2016/07/07,28.4,,,2016/07/22,3,0,3,0,0,0,3,30.6,9.8
2014,2015,2015/06/09,2015/09/02,30.65,,,2015/09/23,3,0,3,0,0,0,3,39.2,7.65
2013,2014,2014/06/17,2014/07/30,30.3,,,2014/08/25,1,0,1,0,0,0,1,29.7,3.37
2012,2013,2013/06/21,2013/07/17,16.2,,,,0.2,0,0.2,0,0,0,0.2,15.9,1.26
2011,2012,2012/06/18,2012/07/12,14.2,,,,0.4,0,0.4,0,0,0,0.4,14.5,2.75
2010,2011,2011/06/09,2011/08/23,12.45,,,,0.4,0,0.4,0,0,0,0.4,14.7,2.72
2009,2010,2010/06/09,2010/09/15,12.95,,,,0.3,0,0.3,0,0,0,0.3,13.2,2.27
2008,2009,2009/06/10,2009/09/15,10.75,,,,0.31,0,0.31,0,0,0,0.31,10.8,2.89
2007,2008,2008/06/13,2008/07/17,10.3,,,,1,0,1,0,0,0,1,12.7,7.89
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,20.3,0
2005,2006,,,,,,,0,0,0,0,0,0,0,12.5,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,13.4,0
2003,2004,2004/06/15,2004/08/04,14.2,2004/08/04,14.2,,0.82,0,0.82,0.21,0,0.21,1.03,18.8,5.47
2002,2003,2003/05/27,2003/07/17,24.7,2003/07/17,24.7,,1.2,0,1.2,0.8,0,0.8,2,26.3,7.6
2001,2002,2002/05/21,2002/09/20,,2002/09/20,,,1,0,1,2.5,0,2.5,3.5,49.4,7.09
2000,2001,2001/06/14,2001/07/30,58.38,2001/07/30,58.38,,1.5,0,1.5,3.5,0,3.5,5,88.4,5.66
1999,2000,2000/04/27,,,2000/09/13,,,0,0,0,5,1,6,6,66,9.09
1998,1999,1999/04/23,,,1999/08/23,,,0,0,0,7,0,7,7,,
