盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,,,,,,0,0,0,0,0,0,0,13.6,0
2016,2017,2017/06/28,,,,,,0,0,0,0,0,0,0,13.6,0
2015,2016,2016/06/29,,,,,,0,0,0,0,0,0,0,12.8,0
2014,2015,2015/06/26,,,,,,0,0,0,0,0,0,0,14.4,0
2013,2014,2014/06/12,,,,,,0,0,0,0,0,0,0,18.6,0
2012,2013,2013/06/11,,,,,,0,0,0,0,0,0,0,27.9,0
2011,2012,2012/06/28,,,,,,0,0,0,0,0,0,0,5.76,0
2010,2011,2011/06/10,,,,,,0,0,0,0,0,0,0,6,0
2009,2010,2010/05/11,,,,,,0,0,0,0,0,0,0,12.3,0
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,2.56,0
2007,2008,,,,,,,0,0,0,0,0,0,0,3.32,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,2.73,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,2.76,0
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,2.09,0
2003,2004,2004/06/11,,,,,,0,0,0,0,0,0,0,5.73,0
2002,2003,2003/06/13,,,,,,0,0,0,0,0,0,0,7.35,0
2001,2002,2002/06/14,,,,,,0,0,0,0,0,0,0,10.7,0
2000,2001,2001/06/08,,,,,,0,0,0,0,0,0,0,12.6,0
1999,2000,2000/06/02,,,2000/09/05,22.68,,0,0,0,1,0,1,1,24.3,4.11
1998,1999,1999/06/02,,,1999/09/30,29.4,,0,0,0,2,0,2,2,31.2,6.41
1997,1998,1998/06/05,,,1998/07/29,,,0,0,0,2.45,0,2.45,2.45,,
1996,1997,1997/09/10,,,1997/10/20,,,0,0,0,11.76,0,11.76,11.76,,
1990,1991,,,,,,,0,0,0,8,0,8,8,,
