盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,,,,,,0,0,0,0,0,0,0,12.4,0
2016,2017,2017/04/28,2017/08/03,11,,,2017/08/31,0,0.3,0.3,0,0,0,0.3,11.4,2.63
2015,2016,2016/06/17,2016/07/13,11.9,,,2016/08/10,0,0.3,0.3,0,0,0,0.3,10.7,2.8
2014,2015,2015/06/12,,,2015/07/30,10.35,,0,0,0,0.25,0.25,0.5,0.5,13.3,3.77
2013,2014,2014/06/20,2014/09/24,19.2,2014/09/24,19.2,2014/11/06,1,0,1,0.2,0,0.2,1.2,19.6,6.13
2012,2013,2013/06/14,2013/07/19,17.3,,,,1,0,1,0,0,0,1,17.4,5.73
2011,2012,2012/06/22,2012/07/20,18.3,,,,1.1,0,1.1,0,0,0,1.1,19.7,5.59
2010,2011,2011/06/10,2011/07/26,24.65,,,,1.32,0,1.32,0,0,0,1.32,25.1,5.27
2009,2010,2010/06/18,2010/07/30,24.8,,,,1,0,1,0,0,0,1,29.8,3.36
2008,2009,2009/06/19,2009/08/21,24.45,2009/08/21,24.45,,0.5,0,0.5,1.4,0,1.4,1.9,26.7,7.12
2007,2008,2008/06/13,2008/07/30,40.2,2008/07/30,40.2,,2.5,0,2.5,0.2,0,0.2,2.7,38.2,7.06
2006,2007,2007/06/08,2007/07/26,82.6,2007/07/26,82.6,,2.3,0,2.3,0.2,0,0.2,2.5,64.8,3.86
2005,2006,2006/06/09,2006/07/20,29.6,2006/07/20,29.6,,1.2,0,1.2,0.2,0.8,1,2.2,36,6.11
2004,2005,2005/06/17,2005/07/22,35.9,2005/07/22,35.9,,2,0,2,0.2,0.8,1,3,36.6,8.2
2003,2004,2004/05/28,2004/07/12,35.7,2004/07/12,35.7,,1.53,0,1.53,0,0.51,0.51,2.03,39.3,5.17
2002,2003,2003/05/08,2003/06/25,31.1,,,,1.5,0,1.5,0,0,0,1.5,33.4,4.49
2001,2002,2002/05/31,2002/07/09,38.5,2002/07/09,38.5,,1,0,1,0,1,1,2,43.3,4.62
2000,2001,2001/05/24,,,,,,0.5,0,0.5,0.5,1,1.5,2,42.8,4.67
1999,2000,2000/05/25,2000/06/23,79,2000/06/23,79,,1,0,1,0.74,0.76,1.5,2.5,75.6,3.31
1998,1999,1999/05/27,1999/07/16,56.5,1999/07/16,56.5,,1,0,1,0.9,0.1,1,2,64.5,3.1
1997,1998,1998/05/08,,,1998/06/20,78.07,,0,0,0,2.1,0.9,3,3,80.5,3.72
1996,1997,1997/04/25,1997/05/31,64.5,1997/05/31,64.5,,0.5,0,0.5,1.5,1,2.5,3,76.2,3.94
1995,1996,1996/05/17,1996/07/05,32.4,1996/07/05,32.4,,0.5,0,0.5,1,1.5,2.5,3,47,6.38
1994,1995,1995/04/10,,,1995/06/28,60.5,,0,0,0,2,1,3,3,63.9,4.69
1993,1994,1994/04/23,,,1994/06/28,,,0,0,0,3,0,3,3,89.4,3.35
1992,1993,,,,,,,0,0,0,2,1,3,3,,
