盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,,,,,,0,0,0,0,0,0,0,8.22,0
2016,2017,2017/06/07,,,,,,0,0,0,0,0,0,0,10.5,0
2015,2016,2016/06/07,,,,,,0,0,0,0,0,0,0,7.46,0
2014,2015,2015/06/03,,,,,,0,0,0,0,0,0,0,5.65,0
2013,2014,2014/05/30,,,,,,0,0,0,0,0,0,0,8.16,0
2012,2013,2013/06/11,,,,,,0,0,0,0,0,0,0,10.1,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,12.1,0
2010,2011,2011/06/15,,,,,,0,0,0,0,0,0,0,18.6,0
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,22.1,0
2008,2009,2009/06/16,,,2009/10/08,16,,0,0,0,0.67,0.33,0.99,0.99,14.8,6.74
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,9.14,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,9.23,0
2005,2006,2006/06/15,,,,,,0,0,0,0,0,0,0,7.39,0
2004,2005,2005/04/28,2005/09/16,9.84,2005/09/16,9.84,,0.34,0,0.34,0.51,0.42,0.93,1.27,12.4,10.24
2003,2004,2004/04/23,,,2004/06/29,18.1,,0,0,0,0.75,0.75,1.49,1.49,20.9,7.14
2002,2003,2003/04/24,,,2003/06/10,15.9,,0,0,0,1.5,1,2.5,2.5,19.6,12.73
2001,2002,,,,,,,0,0,0,0,0,0,0,19.3,0
2000,2001,,,,,,,0,0,0,0,0,0,0,,
1999,2000,,,,,,,0,0,0,0,0,0,0,,
