盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,2018/08/30(即將除息),,,,2018/09/21(即將發放),4.42,0,4.42,0,0,0,4.42,35.1,12.58
2016,2017,2017/06/02,2017/07/19,23.45,2017/07/19,23.45,2017/08/24,1.99,0,1.99,0.2,0,0.2,2.19,27.3,8
2015,2016,2016/06/24,2016/08/18,21.2,2016/08/18,21.2,2016/09/20,2.98,0,2.98,0.1,0,0.1,3.08,21,14.69
2014,2015,2015/06/29,2015/09/24,24.8,2015/09/24,24.8,2015/10/20,4,0,4,1.2,0,1.2,5.19,32.6,15.95
2013,2014,2014/06/23,,,2014/08/21,34.2,,0,0,0,0.26,0,0.26,0.26,35.6,0.73
2012,2013,2013/05/17,,,2013/07/24,32.64,,0,0,0,1.09,0.99,2.08,2.08,35.1,5.94
2011,2012,2012/06/15,2012/09/12,27.38,2012/09/12,27.38,,1,0,1,0.5,0,0.5,1.5,26.5,5.66
2010,2011,2011/06/15,2011/08/08,25.2,2011/08/08,25.2,,0.51,0,0.51,2.58,0,2.58,3.09,29.6,10.43
2009,2010,2010/06/18,,,2010/08/12,23.08,,0,0,0,0.94,0.53,1.46,1.46,26.7,5.48
2008,2009,2009/06/10,,,2009/08/11,21.96,,0,0,0,0.89,0,0.89,0.89,16.9,5.24
2007,2008,2008/06/19,,,,,,0,0,0,0,0,0,0,19.4,0
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,22.8,0
2005,2006,2006/06/29,,,,,,0,0,0,0,0,0,0,14.1,0
2004,2005,2005/06/28,,,,,,0,0,0,0,0,0,0,11.9,0
2003,2004,2004/06/29,2004/09/09,9.68,2004/09/09,9.68,,0.41,0,0.41,0.31,0,0.31,0.73,12.5,5.82
2002,2003,2003/06/26,2003/09/09,11.35,2003/09/09,11.35,,0.44,0,0.44,0.19,0,0.19,0.63,11.9,5.29
2001,2002,2002/06/28,,,2002/08/12,19.5,,0,0,0,0.5,0,0.5,0.5,20.4,2.45
2000,2001,2001/06/02,,,2001/07/09,,,0,0,0,2,0,2,2,,
1999,2000,2000/05/09,,,2000/05/20,,,0,0,0,3.3,0,3.3,3.3,,
