盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/07/19(即將除息),,,,2018/08/15(即將發放),0.6,0,0.6,0,0,0,0.6,14.2,4.24
2016,2017,2017/06/22,2017/07/20,15.25,,,2017/08/17,1,0,1,0,0,0,1,15.6,6.41
2015,2016,2016/06/16,2016/07/25,16.7,,,2016/08/18,1,0,1,0,0,0,1,16.3,6.15
2014,2015,2015/06/16,2015/08/26,10.45,,,2015/09/18,0.2,0,0.2,0,0,0,0.2,15.2,1.31
2013,2014,2014/06/19,2014/08/25,15.15,,,2014/09/18,0.2,0,0.2,0,0,0,0.2,16.4,1.22
2012,2013,2013/06/17,2013/08/05,19.4,,,,1,0,1,0,0,0,1,18.4,5.44
2011,2012,2012/06/15,2012/09/03,23.65,,,,2,0,2,0,0,0,2,24.1,8.31
2010,2011,2011/06/15,2011/08/29,29.75,,,,0.25,0,0.25,0,0,0,0.25,24.1,1.04
2009,2010,2010/06/18,2010/09/07,13.75,,,,0.19,0,0.19,0,0,0,0.19,13,1.46
2008,2009,2009/06/16,2009/09/15,10.1,2009/09/15,10.1,,0.66,0,0.66,0,0,0,0.66,9.54,6.92
2007,2008,2008/06/25,2008/09/02,11.5,,,,0.73,0,0.73,0,0,0,0.73,11.9,6.12
2006,2007,2007/05/15,2007/06/27,14.9,,,,0.86,0,0.86,0,0,0,0.86,14.6,5.9
2005,2006,2006/06/23,2006/07/12,14.05,,,,0.88,0,0.88,0,0,0,0.88,14.3,6.17
2004,2005,,,,,,,0,0,0,0,0,0,0,6.93,0
2003,2004,2004/05/07,2004/05/25,9.55,,,,0.6,0,0.6,0,0,0,0.6,9.35,6.42
2002,2003,2003/05/09,2003/07/17,9.55,2003/07/17,9.55,,0.08,0,0.08,0.72,0,0.72,0.8,10.1,7.93
2001,2002,2002/05/30,,,,,,0,0,0,0,0,0,0,11.2,0
2000,2001,2001/04/18,,,,,,0,0,0,0,0,0,0,5.67,0
1999,2000,2000/06/08,,,,,,0,0,0,0,0,0,0,9.31,0
1998,1999,1999/06/25,,,,,,0,0,0,0,1,1,1,12.7,7.85
1997,1998,1998/04/18,,,1998/05/21,29.9,,0,0,0,1,1,2,2,28.7,6.97
1996,1997,,,,,,,0,0,0,1,1,2,2,33.8,5.91
1995,1996,1996/04/27,,,1996/05/23,22.8,,0,0,0,1,1,2,2,27.3,7.32
1994,1995,1995/04/18,,,,,,0,0,0,1.6,0.4,2,2,35.3,5.67
1993,1994,1994/04/30,1994/05/08,,1994/08/14,,,1,0,1,0,0.5,0.5,1.5,,
1992,1993,1993/03/20,1993/03/27,,1993/05/23,,,1,0,1,0.5,0.5,1,2,,
