盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,,,,,,0.5,0,0.5,0,0,0,0.5,12.8,3.9
2016,2017,2017/06/19,2017/08/24,10.7,,,2017/09/15,0.2,0,0.2,0,0,0,0.2,11.2,1.78
2015,2016,2016/06/27,2016/08/25,8.82,,,2016/09/30,0.1,0,0.1,0,0,0,0.1,8.94,1.12
2014,2015,2015/06/18,2015/09/10,10.1,,,2015/10/16,0.3,0,0.3,0,0,0,0.3,11.9,2.52
2013,2014,2014/06/18,2014/07/10,15.1,,,,1,0,1,0,0,0,1,15.2,6.58
2012,2013,2013/06/19,,,,,,0,0,0,0,0,0,0,14.2,0
2011,2012,2012/06/13,2012/08/13,13.25,2012/08/13,13.25,,0.2,0,0.2,0.3,0,0.3,0.5,13.5,3.7
2010,2011,2011/06/09,2011/07/28,18.8,2011/07/28,18.8,,0.3,0,0.3,0.3,0,0.3,0.6,16.3,3.67
2009,2010,2010/06/18,2010/08/12,14.6,2010/08/12,14.6,,0.2,0,0.2,0.2,0,0.2,0.4,15.4,2.6
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,15.7,0
2007,2008,2008/06/13,,,2008/08/06,17.8,,0,0,0,1,0,1,1,20.5,4.89
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,23.6,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,16.8,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,13.4,0
2003,2004,2004/06/11,,,,,,0,0,0,0,0,0,0,16.8,0
2002,2003,2003/06/05,,,,,,0,0,0,0,0,0,0,16.4,0
2001,2002,2002/05/29,,,,,,0,0,0,0,0,0,0,10.6,0
2000,2001,2001/05/31,,,,,,0,0,0,0,0,0,0,6.82,0
1999,2000,2000/05/24,,,,,,0,0,0,0,0,0,0,8.93,0
1998,1999,1999/06/07,1999/06/25,11.35,1999/07/22,10.39,,0.2,0,0.2,0,0.2,0.2,0.4,12.3,3.25
1997,1998,1998/05/19,,,1998/07/21,19.8,,0,0,0,1.2,0,1.2,1.2,21.1,5.68
1996,1997,1997/05/08,1997/05/23,25,1997/07/10,22.4,,0.5,0,0.5,0.5,0,0.5,1,24.5,4.08
1995,1996,1996/05/11,,,1996/07/06,25.18,,0,0,0,0.5,0.5,1,1,24.1,4.15
1994,1995,1995/04/20,1995/05/06,29.2,1995/07/04,25.5,,0.5,0,0.5,0.5,0.5,1,1.5,29,5.18
1993,1994,1994/04/08,1994/04/26,42.6,1994/06/25,35.21,,1,0,1,1,0.5,1.5,2.5,37.9,6.6
1992,1993,1993/04/22,1993/05/07,39.9,1993/08/24,36.5,,1,0,1,0.5,0.5,1,2,39.3,5.09
1991,1992,1992/04/30,1992/05/19,53,1992/09/19,36.6,,1,0,1,1,0.5,1.5,2.5,49.8,5.03
1990,1991,1991/04/17,1991/05/04,60.5,1991/12/23,52.8,,2,0,2,0,0.6,0.6,2.6,55.7,4.67
1989,1990,1990/05/17,1990/04/16,111.5,1990/10/11,39.8,,2,0,2,0.7,0.3,1,3,,
1988,1989,,,,,,,1,0,1,1.05,0.45,1.5,2.5,,
1987,1988,,,,,,,1,0,1,1,0.5,1.5,2.5,,
1986,1987,,,,,,,0.9,0,0.9,0.9,0.6,1.5,2.4,,
1985,1986,,,,,,,0.4,0,0.4,0.4,0.7,1.1,1.5,,
1984,1985,,,,,,,0.6,0,0.6,0.6,1.2,1.8,2.4,,
1983,1984,,,,,,,1.2,0,1.2,1.2,1.5,2.7,3.9,,
